"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","9001","9003","9005","9007","9009","9011","9013","9015","25003","25007","25011","25013","25015","25019","25027","26099","26115","36019","36027","36029","36033","36063","36079","36089","36119","39043","39095","39123","44003","44007","44009","50011","50025"
"394",2020-05-02,9003,1420.271652516,5371,3.50916066755242,NA,NA,134.33411863,132.22813912,632.262925654,31.28793006,136.13696368,8.644937224,NA,NA,NA,332.112214272,12.9180858,NA,NA,NA,NA,NA,NA,0.346338076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",2020-05-03,9003,1359.50594742189,5371,3.35601941599191,NA,NA,132.19173,131.23478368,604.409967935,40.87910238,126.68250944,9.223147637,5.48556794,NA,NA,297.615497144,11.662643207,NA,NA,NA,NA,NA,NA,0.120998058888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",2020-05-09,9003,1538.79993561496,6204,3.32946725361178,NA,NA,129.77011778,143.759286,662.9200005,33.788935348,158.61146002,11.41289448,4.74182451,NA,NA,378.868838062,13.933519887,NA,NA,NA,NA,0.06735268656,NA,0.70504904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2206573014,NA
"397",2020-05-10,9003,1511.2745513041,6354,3.45384089604588,NA,NA,137.53935588,145.11515224,669.014022192,41.132441168,149.63210944,10.010070615,6.319644894,NA,NA,338.0949947,13.960974861,NA,NA,NA,NA,0,NA,0.288624644096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16716067,NA
"398",2020-05-16,9003,1959.46959577455,7255,3.60527874182833,NA,NA,155.09167674,177.69039984,868.269618125,55.40791296,201.2165766,13.069767576,6.86360174,NA,NA,461.302956009,20.132354924,NA,NA,NA,NA,0.120498654,NA,0.304232606553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",2020-05-17,9003,1754.95444402,7654,3.37530605689619,NA,NA,152.40327481,177.57144496,734.050013526,55.655172219,203.69305273,12.371714329,7.3994634,NA,NA,394.293719565,16.630982345,NA,NA,NA,NA,0.083215088,NA,0.802391048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",2020-05-22,9003,2385.6295890269,8308,3.70836946655453,NA,NA,178.41372065,216.80385143,1049.93773364,60.301582502,279.5035698,20.772590924,NA,NA,NA,554.81571171,23.983422592,NA,NA,NA,NA,0.0787746609,NA,0.968551208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05007991,NA
"401",2020-05-23,9003,2138.3543195001,8376,3.45233289925128,NA,NA,159.73363608,201.73619176,888.2053167,51.358220236,256.66183896,16.41068242,NA,NA,NA,539.0134508,24.230435908,NA,NA,NA,NA,0.1199999801,NA,0.884546656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",2020-05-24,9003,1956.24323208115,8511,3.57256772560203,NA,NA,157.1882928,180.41062552,805.786595094,59.05861794,234.71967696,14.210780805,7.660443352,NA,NA,477.332216445,19.514507536,NA,NA,NA,NA,NA,NA,0.361475629146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"403",2020-05-25,9003,1942.33817077413,8654,3.36850476526152,NA,NA,157.6929544,190.47144928,783.02469162,76.700406955,233.16304032,15.439708323,11.506378135,NA,5.953914702,429.38780552,23.79707694,NA,NA,NA,0,0.04125111991,NA,0.17761050522,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,14.827868748,0.154014206,NA
"404",2020-05-30,9003,2478.06814996731,8969,3.66107225758284,NA,NA,184.6003375,233.5758336,1042.40156847,68.52640326,271.93438616,18.131476823,7.963881912,NA,NA,619.2570566,31.390735181,NA,NA,NA,NA,0.08078115591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2056893054,NA
"405",2020-05-31,9003,2253.67093676845,9046,3.5375746813056,NA,NA,190.05425632,220.37428168,928.776660306,77.146452478,249.81491593,16.52694651,9.595060776,NA,NA,535.27453704,25.813235606,NA,NA,NA,NA,NA,NA,0.191179782446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10341034,NA
"406",2020-06-06,9003,2674.46029864283,9468,3.68617767483294,NA,NA,204.54307738,250.33167189,1092.4950297,71.339067792,288.93232224,21.278970324,9.091965701,NA,NA,696.91968479,37.864701352,NA,NA,NA,0,0.04070024193,NA,1.5721415388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0509656931,NA
"407",2020-06-07,9003,2526.75705930429,9522,3.60876357396327,NA,NA,189.88328065,243.94008762,1020.771745884,89.354278912,274.70093532,20.566975044,12.48240486,NA,NA,631.49900814,30.034775898,NA,NA,NA,NA,0.08382154914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.38746142,0.05228400715,NA
"408",2020-06-12,9003,2887.55538520607,9790,3.82755884600912,NA,NA,212.535258,271.046244,1246.35147725,79.88180004,327.64861968,27.258637791,8.720376223,NA,NA,679.77333549,33.80479494,NA,NA,NA,NA,0.03983052694,NA,0.39444098613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100570279,NA
