"476",2020-04-26,16019,6.133736068,28,2.84015952929494,NA,NA,NA,NA,NA,NA,0.246388656,NA,0.59816355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13288072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233502532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92280061,NA
"477",2020-04-27,16019,7.113341528,28,3.55620266355789,NA,NA,NA,NA,NA,NA,0.386656168,NA,0.85575753,0.655450865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5668284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.648648565,NA
"478",2020-04-28,16019,9.9878659529,27,3.61698099151193,NA,NA,NA,NA,NA,NA,0.56978568,NA,0.91510962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83802815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2062780369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417624562,NA,NA,6.041039904,NA
"479",2020-04-30,16019,11.810040508,28,3.61219869860131,NA,NA,NA,NA,NA,NA,0.620396612,NA,1.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0797598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.933884096,NA
"480",2020-05-01,16019,12.6732117557,28,3.73127874256194,NA,NA,NA,NA,NA,NA,0.65075813,NA,1.23644936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60777825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2119815677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.966244448,NA
"481",2020-05-02,16019,13.826698256,28,3.6667611195004,NA,NA,NA,NA,NA,NA,0.688905965,NA,1.23013592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74127052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.833052509,NA
"482",2020-05-03,16019,7.669884729,28,2.68901220646621,NA,NA,NA,NA,NA,NA,0.467593808,NA,0.831421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96759932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327014207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.076256394,NA
"483",2020-05-04,16019,6.871392304,28,3.65799078792696,NA,NA,NA,NA,NA,NA,0.561108218,NA,1.17704524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3412162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.792022646,NA
"484",2020-05-05,16019,9.8412241131,28,3.6876659538879,NA,NA,NA,NA,NA,NA,0.593758,NA,1.2027744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1811023611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.228454252,NA
"485",2020-05-06,16019,10.3229125253,28,3.64347467085024,NA,NA,NA,NA,NA,NA,0.655001292,NA,1.24979388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76547518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1940928393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.458549334,NA
"486",2020-05-07,16019,13.336822111,28,3.66958386418381,NA,NA,NA,NA,NA,NA,0.636225252,NA,1.20655216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29034976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405286335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.798408604,NA
"487",2020-05-08,16019,15.1940778896,28,3.7446531980675,NA,NA,NA,NA,NA,NA,0.8491947,NA,1.28980888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69029088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1017699216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.263013508,NA
"488",2020-05-09,16019,16.944665126,30,3.71647898623488,NA,NA,NA,NA,NA,NA,0.895118868,NA,1.24470292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25995824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350253798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1946313,NA
"489",2020-05-10,16019,11.4236399014,30,3.57458740816822,NA,NA,NA,NA,NA,NA,0.717106956,NA,0.98171472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41517845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1133004794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.196339296,NA
"490",2020-05-11,16019,12.165093862,30,3.6604190341715,NA,NA,NA,NA,NA,NA,0.7680452,NA,1.3143984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27237344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.810276822,NA
"491",2020-05-12,16019,11.340146394,30,3.5862640561847,NA,NA,NA,NA,NA,NA,0.637086086,NA,1.15710724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.50744238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.038510688,NA
"492",2020-05-13,16019,11.54415826,30,3.64406677330403,NA,NA,NA,NA,NA,NA,0.672586902,NA,1.2113254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04941482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.610831138,NA
"493",2020-05-14,16019,13.7590300984,30,3.67222070201133,NA,NA,NA,NA,NA,NA,0.741820963,NA,1.80608508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02247188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0991379304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.089514245,NA
"494",2020-05-15,16019,16.35554971,30,3.72341051470262,NA,NA,NA,NA,NA,NA,0.887096782,NA,2.0321415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.70868012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.727631308,NA
"495",2020-05-16,16019,18.378524278,33,3.7066551373338,NA,NA,NA,NA,NA,NA,1.020761224,NA,1.92080874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04922834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223300974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.164425,NA
"496",2020-05-17,16019,12.3366952686,33,3.37437456892505,NA,NA,NA,NA,NA,NA,0.783677706,NA,1.25646462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37375096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1013215826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8214804,NA
"497",2020-05-18,16019,12.7763074631,33,3.72723519012818,NA,NA,NA,NA,NA,NA,0.966942128,NA,1.9115673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77187109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2008733451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9250536,NA
"498",2020-05-19,16019,13.893416939,33,3.72786361203514,NA,NA,NA,NA,NA,NA,0.916752336,NA,1.97776008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54295396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186991863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2689587,NA
"499",2020-05-20,16019,19.3972808298,32,3.72533005123935,NA,NA,NA,NA,NA,NA,1.0342052,NA,1.93648266,4.2867560232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9281486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0912698466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1204185,NA
"500",2020-05-21,16019,15.923672257,32,3.74693540752429,NA,NA,NA,NA,NA,NA,1.049568416,NA,1.9468335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7215294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613333341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5924076,NA
"501",2020-05-22,16019,16.1718568657,32,3.76356014841302,NA,NA,NA,NA,NA,NA,1.292729385,NA,2.03579952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8571428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0966386607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8895465,NA
"502",2020-05-23,16019,16.2457054963,32,3.59542458767948,NA,NA,NA,NA,NA,NA,1.190213299,NA,1.85049228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9932886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1036036173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1081077,NA
"503",2020-05-24,16019,20.4086602903,32,3.45730982160793,NA,NA,NA,NA,NA,NA,1.082219976,NA,1.4185059,7.572087665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9910514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2044444493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1403509,NA
"504",2020-05-25,16019,17.363605625,32,3.75237921585824,NA,NA,NA,NA,NA,NA,1.118091636,NA,1.6654887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2173912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325471689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0371624,NA
"505",2020-05-26,16019,15.34993291,32,3.72784886730608,NA,NA,NA,NA,NA,NA,1.12835826,NA,1.98881796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7240498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58474579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9239611,NA
"506",2020-05-27,16019,13.6737434282,33,3.74724921798729,NA,NA,NA,NA,NA,NA,1.206766,NA,1.9451841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0080338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1893004282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3244591,NA
"507",2020-05-28,16019,15.410729264,37,3.77018899571276,NA,NA,NA,NA,NA,NA,1.681002624,NA,2.03319186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04069048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6558443,NA
"508",2020-05-29,16019,17.986044582,37,3.80593446535258,NA,NA,NA,NA,NA,NA,1.744848312,NA,2.09340654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71778193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4300078,NA
"509",2020-05-30,16019,21.28290297,37,3.73673931682602,NA,NA,NA,NA,NA,NA,2.185497504,NA,1.91159304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17697654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234693886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.774142,NA
"510",2020-05-31,16019,14.516103402,47,3.49653051366017,NA,NA,NA,NA,NA,NA,1.860115376,NA,1.36820082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21167222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338235286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7378797,NA
"511",2020-06-01,16019,15.181215592,47,3.75726761705434,NA,NA,NA,NA,NA,NA,2.036878032,NA,1.98321336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4694815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6916427,NA
"512",2020-06-02,16019,15.3186020959,51,3.74761531028537,NA,NA,NA,NA,NA,NA,2.209413459,NA,2.69620248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28059952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2062780369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9261086,NA
"513",2020-06-03,16019,18.358766194,51,3.76642268506101,NA,NA,NA,NA,NA,NA,2.449602804,NA,2.58759264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38506255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9365082,NA
"514",2020-06-04,16019,18.2793787786,56,3.77743550850856,NA,NA,NA,NA,NA,NA,2.915304516,NA,3.70053904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.350848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1862348226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1264524,NA
"515",2020-06-05,16019,24.8029997,60,3.80244781166073,NA,NA,NA,NA,NA,NA,3.9032257,NA,7.0007712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3867923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5122105,NA
"516",2020-06-06,16019,28.3213491064,60,3.74012274630934,NA,NA,NA,NA,NA,NA,4.561704126,NA,6.5864784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58616227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1179487104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4690556,NA
"517",2020-06-07,16019,18.328356753,60,3.31568971516429,NA,NA,NA,NA,NA,NA,2.549088988,NA,4.0573218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31322381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341584155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.067138,NA
"518",2020-06-08,16019,20.771081141,64,3.70736228671989,NA,NA,NA,NA,NA,NA,3.274362816,NA,6.94736812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91274593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495689675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1409146,NA
"519",2020-06-09,16019,23.18599976,68,3.7506311791631,NA,NA,NA,NA,NA,NA,3.552433488,NA,7.52252214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.90334542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377049212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8306495,NA
"520",2020-06-10,16019,24.35895053,68,3.78123966963462,NA,NA,NA,NA,NA,NA,3.687051222,NA,7.84705904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97804065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375510236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.471289382,NA
