"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","2013","2016","2020","2060","2068","2070","2090","2105","2110","2122","2158","2164","2170","2180","2230","2261","2282","6013","6053","6081","13063","30101","32003","34001","34015","35001","36029","39095","41007","41017","41051","42101","48029","49005","49035","49049","51700","53027","53033","53053","53057","53061","53063","53073"
"279",2020-05-05,2261,0.513689263,NA,3.02340410331306,NA,NA,0.326416794,NA,NA,NA,0.140576229,NA,NA,NA,NA,NA,0.04669624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2020-05-06,2261,0.6118056246,NA,2.91558607516334,NA,NA,0.5011400046,NA,NA,NA,NA,NA,NA,0.040424462,NA,NA,0.070241158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",2020-05-07,2261,0.388514921,NA,2.95851136981083,NA,NA,0.295045795,NA,NA,NA,NA,NA,NA,0.041728764,NA,NA,0.051740362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2020-05-08,2261,0.931655114,NA,3.03549573671853,NA,NA,0.67263648,NA,NA,NA,0.11195577,NA,NA,0.038979108,NA,NA,0.108083756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",2020-05-10,2261,1.078640981,NA,2.78146190293836,NA,NA,0.996068179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082572802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",2020-05-11,2261,0.70039987066,NA,2.98703248447786,NA,NA,0.52197807,NA,NA,NA,0.1143654,NA,NA,0.02179295866,NA,NA,0.042263442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2020-05-12,2261,0.48591764936,NA,2.86908042067192,NA,NA,0.375455029,NA,NA,NA,0.05834226036,NA,NA,NA,NA,NA,0.05212036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2020-05-13,2261,0.803144317,NA,3.07614629118897,NA,NA,0.652173841,NA,NA,NA,0.085565196,NA,NA,NA,NA,NA,0.06540528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2020-05-14,2261,0.67177689,NA,3.00938608985413,NA,NA,0.49417404,NA,NA,NA,0.08553543,NA,NA,0.032242298,NA,NA,0.059825122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",2020-05-15,2261,1.0862853895,NA,3.14992179638597,NA,NA,0.8952420555,NA,NA,NA,NA,NA,NA,0.077704198,NA,NA,0.113339136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",2020-05-16,2261,1.4518235453,NA,3.06439365666692,NA,NA,1.0666443255,NA,NA,NA,0.204634608,NA,NA,0.0562180498,NA,NA,0.124326562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2020-05-17,2261,1.031359254,NA,2.9495413533515,NA,NA,0.932391954,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0989673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2020-05-18,2261,0.946639629013,NA,2.96700785096537,NA,NA,0.537931095,NA,NA,NA,NA,NA,NA,0.031776602,NA,NA,0.087215984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289715948013,NA,NA,NA,NA,NA
"292",2020-05-19,2261,0.6890903679,NA,3.10406004732979,NA,NA,0.584302377,NA,NA,NA,NA,NA,NA,0.035415648,NA,NA,0.0693723429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2020-05-20,2261,0.6201171632,NA,3.13763954248367,NA,NA,0.5661199682,NA,NA,NA,NA,NA,0,NA,NA,NA,0.053997195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2020-05-21,2261,1.3304457478,NA,3.15805913301623,NA,NA,0.877261962,NA,NA,NA,0.14490223,NA,0.160427826,NA,NA,NA,0.1478537298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2020-05-22,2261,1.9497685404,NA,2.99024230446927,NA,NA,1.4500157718,NA,NA,NA,0.294744288,NA,NA,NA,NA,NA,0.2050084806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",2020-05-23,2261,2.2337835918,NA,2.82536423625353,NA,NA,1.5464113636,NA,NA,NA,0.3769871703,NA,0.0449275219,NA,NA,NA,0.265457536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2020-05-24,2261,1.6714087897,NA,2.61429111888677,NA,NA,1.049794606,NA,NA,NA,0.3735933584,NA,NA,0.0722619576,NA,NA,0.1757588677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2020-05-25,2261,1.3939304862,NA,2.84710971636847,NA,NA,0.8931137504,NA,NA,NA,0.2980251037,NA,NA,0.0795861475,NA,NA,0.1232054846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",2020-05-26,2261,0.8307859281,NA,2.92453791699703,NA,NA,0.615280008,NA,NA,NA,NA,NA,NA,0.0938967275,NA,NA,0.1216091926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2020-05-27,2261,1.0570989125,NA,3.12720546755999,NA,NA,0.7130902597,NA,NA,NA,0.145818716,NA,0.043478275,0.0594954775,NA,NA,0.0952161843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2020-05-28,2261,0.9846820536,NA,3.15658349596576,NA,NA,0.8117647623,NA,NA,NA,NA,NA,NA,0.05885056,NA,NA,0.1140667313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2020-05-29,2261,2.123034849,NA,3.25011063029029,NA,NA,1.6504571996,NA,NA,NA,0.2262350837,NA,NA,0.056548868,NA,NA,0.1897936977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2020-05-30,2261,2.3922813629,NA,2.92648013276164,NA,NA,1.718032134,NA,NA,NA,0.2611888073,NA,NA,0.2426645448,NA,NA,0.1703958768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2020-05-31,2261,1.1650785931,NA,2.88201683697578,NA,NA,0.96206562,NA,NA,NA,NA,NA,NA,0.0893970903,NA,NA,0.1136158828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2020-06-01,2261,0.9582784622,NA,3.06061677839017,NA,NA,0.6864617388,NA,NA,NA,0.087923726,NA,NA,0.065887843,NA,NA,0.1180051544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2020-06-02,2261,1.0500227538,NA,3.04145934974946,NA,NA,0.503261991,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1305665788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416194184,NA,NA,NA,NA,NA
"307",2020-06-03,2261,0.9795844864,NA,3.05786297416752,NA,NA,0.720535225,NA,NA,NA,NA,NA,NA,0.106129908,NA,NA,0.1529193534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2020-06-04,2261,2.1557331513,NA,3.06108833783986,NA,NA,1.2449708146,NA,NA,NA,0.0871238467,NA,NA,0.5660627248,NA,NA,0.2575757652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2020-06-05,2261,2.5500658547,NA,3.09836525783386,NA,NA,1.597378666,NA,NA,NA,0.2868002667,NA,NA,0.3345029028,NA,NA,0.3313840192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2020-06-06,2261,3.3730400023,NA,3.07106133236087,NA,NA,2.2165820154,NA,NA,NA,0.4158911793,NA,NA,0.3541218556,NA,NA,0.386444952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2020-06-07,2261,2.7963701273,NA,3.02592661038118,NA,NA,1.9775330864,NA,NA,NA,0.2359630323,NA,NA,0.340959388,NA,NA,0.2419146206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2020-06-08,2261,1.1925646065,NA,2.97488520250353,NA,NA,0.8441315469,NA,NA,NA,NA,NA,NA,0.143936028,NA,NA,0.2044970316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2020-06-09,2261,1.2021771957,NA,3.10897831303246,NA,NA,0.793046089,NA,NA,NA,0.0870629247,NA,NA,0.18387239,NA,NA,0.138195792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2020-06-10,2261,1.4550157968,NA,3.05393205119803,NA,NA,0.99741214,NA,NA,NA,0.11624648,NA,NA,0.1576692412,NA,NA,0.1836879356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2020-06-11,2261,2.4152857247,NA,3.12436059766344,NA,NA,1.5017600848,NA,NA,NA,0.3647932348,NA,NA,0.2694489655,NA,NA,0.2792834396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2020-06-12,2261,3.8023811437,NA,3.12190619739339,NA,NA,2.4993694229,NA,NA,NA,0.7465141401,NA,0.1042253407,NA,NA,NA,0.45227224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2020-05-28,2282,0.021362193,NA,0.840931512144225,NA,NA,0.021362193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2020-06-11,2282,0.100668931394,NA,0.716787755930255,NA,NA,0.030648136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070020795394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2020-06-12,2282,0.031637508,NA,2.32665675855394,NA,NA,0.031637508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2020-05-05,2020,5.1125023141,186,3.63087053108695,NA,NA,NA,NA,NA,NA,0.1968066801,NA,0.074688804,1.043737548,NA,NA,3.7870652,0.010204082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2020-05-12,2020,5.4880069143,190,3.56624815194413,NA,NA,NA,NA,NA,NA,0.4959089236,NA,0.0735694947,1.028455296,NA,NA,3.8900732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2020-05-13,2020,5.3984446054,190,3.67873804656752,NA,NA,NA,NA,NA,NA,0.25669567,NA,0.1500000174,0.941293518,NA,NA,4.0504554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2020-05-21,2020,7.477307214,202,3.6947339067859,NA,NA,NA,NA,NA,NA,1.246159178,NA,0.40106952,1.421720712,NA,NA,4.38314772,0.025210084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2020-05-26,2020,11.1056940472,203,3.68227761673199,NA,NA,NA,NA,NA,NA,0.5843013333,NA,0.2167832139,3.84976525,NA,NA,6.39770139,0.05714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2020-06-01,2020,15.3259993207,228,3.69872224090363,NA,NA,NA,NA,NA,NA,0.967160986,NA,0.1428571287,6.69859792,NA,NA,7.48677104,0.030612246,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2020-06-03,2020,12.678214923,250,3.76448594330339,NA,NA,NA,NA,NA,NA,0.490611921,NA,0.385964898,4.430924094,NA,NA,7.37071401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2020-06-04,2020,22.2733843007,254,3.76398046994426,NA,NA,NA,NA,NA,NA,0.929321203,NA,0.331896543,5.283252517,NA,NA,7.75068896,0.0294117657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.948813312,NA,NA,NA,NA,NA
"328",2020-06-07,2020,25.3465688516,268,3.64424791159012,NA,NA,NA,NA,NA,NA,0.7668799276,NA,0.155487814,15.62730631,NA,NA,8.7968948,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2020-06-10,2020,24.36107090993,292,3.76453337412308,NA,NA,NA,NA,NA,NA,0.6684173264,NA,0.241379327,7.173950608,NA,NA,8.4671392,0.043956044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76622840453,NA,NA,NA,NA,NA
"330",2020-06-11,2020,18.5524126764,296,3.78254473102615,NA,NA,NA,NA,NA,NA,1.003181314,NA,0.2032966924,8.39141023,NA,NA,8.95452444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2020-06-12,2020,20.1736762653,301,3.83907102953633,NA,NA,NA,NA,NA,NA,1.959599571,NA,0.2605633943,8.3775185,NA,NA,9.5759948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2020-05-24,2070,0,NA,2.02597916719343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2020-04-24,2164,0.019437342,NA,3.07884441017041,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019437342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2020-05-29,2164,0.02912091812,NA,3.140000702397,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01413719966,NA,NA,0.01498371846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2020-04-22,2020,4.0667944788,160,3.4152328107352,NA,NA,NA,NA,NA,NA,0.1603288518,NA,0.038028177,0.51597445,NA,NA,3.352463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2020-04-23,2020,4.3355892566,162,3.38616640315366,NA,NA,NA,NA,NA,NA,0.4510204296,NA,0.150837984,0.506534243,NA,NA,3.2271966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",2020-04-24,2020,4.5235915635,164,3.49984256129713,NA,NA,NA,NA,NA,NA,0.4757708982,NA,0.1117241343,0.621994887,NA,NA,3.2944938,0.019607844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2020-04-25,2020,4.6025188437,164,3.4062471700239,NA,NA,NA,NA,NA,NA,0.293333352,NA,0.0369863037,0.990740788,NA,NA,3.2814584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2020-04-26,2020,5.5735178019,164,3.19017841923231,NA,NA,NA,NA,NA,NA,0.4113155382,NA,0.1137640437,1.61702122,NA,NA,3.431417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2020-04-27,2020,6.377759653986,167,3.51425193331919,NA,NA,NA,NA,NA,NA,0.3815108448,NA,0.074895975,1.329704569,NA,NA,4.4772567,0.01904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095343945186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2020-04-28,2020,5.102669096,171,3.50487331711405,NA,NA,NA,NA,NA,NA,0.389023984,NA,0.07563024,0.768561172,NA,NA,3.8694537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2020-04-30,2020,4.998865401,175,3.55725892611991,NA,NA,NA,NA,NA,NA,0.43419264,NA,0.184426227,0.594649194,NA,NA,3.78559734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2020-05-01,2020,4.891757388,181,3.6507982800697,NA,NA,NA,NA,NA,NA,0.351826808,NA,0,0.76335878,NA,NA,3.7765718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2020-05-02,2020,5.7570575162,181,3.56036481183554,NA,NA,NA,NA,NA,NA,0.7394662692,NA,0.150627627,1.22430742,NA,NA,3.6426562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2020-05-03,2020,7.0356137327,183,3.2997380276639,NA,NA,NA,NA,NA,NA,0.404566569,NA,0.0771428637,2.4957387,NA,NA,4.0581656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2020-05-04,2020,6.8734004159,185,3.55999892193168,NA,NA,NA,NA,NA,NA,0.2808598779,NA,0.074175831,1.823795127,NA,NA,4.6747676,0.01980198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2020-05-06,2020,5.4692099733,186,3.64768140493755,NA,NA,NA,NA,NA,NA,0.224066412,NA,0.1854395613,0.9903992,NA,NA,4.0693048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2020-05-07,2020,5.5281190221,187,3.6360336678899,NA,NA,NA,NA,NA,NA,0.5027586651,NA,0,0.928464957,NA,NA,4.0968954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",2020-05-08,2020,5.6910466738,190,3.68447740271008,NA,NA,NA,NA,NA,NA,0.5597788338,NA,0.036096246,0.974477994,NA,NA,4.1206936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2020-05-10,2020,7.9145080442,190,3.50601304368188,NA,NA,NA,NA,NA,NA,0.3712992062,NA,0.107856198,2.87646524,NA,NA,4.5588874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2020-05-11,2020,7.6315528169,190,3.60893418627624,NA,NA,NA,NA,NA,NA,0.4860530402,NA,0.0717131367,2.22288264,NA,NA,4.850904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2020-05-14,2020,5.7599505678,190,3.67632385870117,NA,NA,NA,NA,NA,NA,0.5987482478,NA,NA,1.01025892,NA,NA,4.1509434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2020-05-15,2020,6.0993195064,195,3.72862128285469,NA,NA,NA,NA,NA,NA,0.7142856574,NA,0.078378387,1.010154508,NA,NA,4.2676548,0.028846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2020-05-16,2020,6.96311163,195,3.65423889505391,NA,NA,NA,NA,NA,NA,0.993939384,NA,0.040389982,1.817717264,NA,NA,4.111065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2020-05-17,2020,8.5549949863,195,3.54956445217506,NA,NA,NA,NA,NA,NA,0.5215547844,NA,0.120665752,3.34177206,NA,NA,4.5611014,0.0099009899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2020-05-18,2020,8.9900303252,195,3.65031616274655,NA,NA,NA,NA,NA,NA,0.3415480482,NA,0.079670337,3.12469894,NA,NA,5.444113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2020-05-19,2020,6.8665534223,201,3.67677962061005,NA,NA,NA,NA,NA,NA,0.6255567323,NA,0.20775624,1.49926212,NA,NA,4.53397833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
