"1435",2020-05-03,42013,20.910962952,24,3.40122223407037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241999548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21269865,NA,NA,NA,NA,NA,2.691147552,NA,3.808272367,NA,NA,0.655004049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3130436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988797186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436",2020-05-04,42013,23.026103776,25,3.56330444525213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367007067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67157648,NA,NA,NA,NA,NA,2.913513405,NA,5.075946512,NA,NA,0.634423482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.36363683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437",2020-05-05,42013,22.289485546,25,3.56368542967793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737420813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7795275,NA,NA,NA,NA,NA,2.660676051,NA,4.93687425,NA,NA,0.623354802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.55163213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438",2020-05-08,42013,34.678951184,28,3.62360405535625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134434419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03928964,NA,NA,NA,NA,NA,3.529496997,NA,5.977377572,NA,NA,0.816240456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.02604275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15606935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439",2020-05-09,42013,35.80031251,28,3.51765094339958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23181836,NA,NA,NA,NA,NA,4.002285397,NA,6.431991055,NA,NA,0.913146168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.20481143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0162601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440",2020-05-10,42013,37.798582734808,28,3.54761677596037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144310263808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92905016,NA,NA,NA,NA,NA,3.401790071,NA,4.410141255,NA,NA,0.693681325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.21960966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441",2020-05-11,42013,47.859812605126,29,3.51124723076023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144509028126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28641976,NA,NA,NA,NA,NA,3.926487724,NA,5.787633501,NA,NA,0.9318498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.42424296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.358669832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442",2020-05-14,42013,50.573467236271,32,3.61032368067306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286682337271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.34785806,NA,NA,NA,NA,NA,3.83789758,NA,6.136527044,NA,NA,1.057150215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.907352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443",2020-05-15,42013,49.757248757742,32,3.75710480073036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287537501742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68178755,NA,NA,NA,NA,NA,5.17317072,NA,6.640956345,NA,NA,1.330903761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.64289288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444",2020-05-16,42013,58.753731003,34,3.72767470334955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45635114,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012546744,NA,NA,NA,0,NA,NA,NA,NA,NA,4.65803086,NA,NA,NA,NA,NA,5.42720412,NA,6.651372354,NA,NA,1.313350203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.12688416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.107991422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445",2020-05-17,42013,50.281323007,38,3.48502275512974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7569748,NA,NA,NA,NA,NA,4.108329291,NA,5.62989575,NA,NA,1.083423066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7027001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446",2020-05-18,42013,61.756705613281,37,3.63671305700184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310886245281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.482353,NA,NA,NA,NA,NA,5.181084948,NA,7.640993536,NA,NA,1.209740796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.76844236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.163204728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447",2020-05-19,42013,56.782011928176,37,3.73204288574124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152583125176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3051646,NA,NA,NA,NA,NA,5.080365524,NA,7.201030937,NA,NA,1.090765962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.95210178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448",2020-05-20,42013,57.797002792,38,3.73751830443612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92268174,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01737876,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1750546,NA,NA,NA,NA,NA,5.152129996,NA,6.92590336,NA,NA,1.134966096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.46888824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449",2020-05-22,42013,57.05915653148,45,3.76932052249454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64569920548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40980562,NA,NA,NA,NA,NA,5.84633566,NA,7.537430397,NA,NA,1.207678461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3024511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.109756088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450",2020-05-24,42013,50.504770838146,45,3.61592272527888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361475629146,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66366285,NA,NA,NA,NA,NA,4.85769515,NA,6.35414458,NA,NA,1.00484501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.12950963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.133437989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451",2020-05-25,42013,52.69494203644,47,3.6315949876449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35522101044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6028647,NA,NA,NA,NA,NA,4.81271098,NA,5.488470684,NA,NA,1.198273798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.75334134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.484059524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452",2020-05-26,42013,75.522475509819,47,3.76142417584168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348086564819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4601607,NA,NA,NA,NA,NA,5.81983655,NA,8.610394928,NA,NA,1.373138117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.48585865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453",2020-05-28,42013,64.064878964,48,3.7313655915483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882669528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.69072528,NA,NA,NA,NA,NA,5.6599367,NA,8.827368192,NA,NA,1.343803629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.01585352,1.644522115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454",2020-05-29,42013,61.043196862,48,3.83914368085208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.053188069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.43912295,NA,NA,NA,NA,NA,5.9180814,NA,9.296962825,NA,NA,1.387931038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.94791058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455",2020-06-01,42013,70.400603988599,49,3.75521437153466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184369476599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75717026,NA,NA,NA,NA,NA,6.46580368,NA,9.300787902,NA,NA,1.64579616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.04667651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456",2020-06-02,42013,70.133798410298,50,3.75625613196391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549834128298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17633686,NA,NA,NA,NA,NA,6.29676321,NA,8.687536536,NA,NA,1.692537294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.44547187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.285318512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457",2020-06-03,42013,66.9395224949,51,3.79718842439062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4685262929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04784717,NA,NA,NA,NA,NA,5.94938013,NA,9.313740072,NA,NA,1.652390502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0537717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.453866628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458",2020-06-04,42013,64.272627425,51,3.78526965826889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.731531216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4842104,NA,NA,NA,NA,NA,5.68123332,NA,10.074938559,NA,NA,1.558248888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.71160239,2.030862652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459",2020-06-06,42013,68.89930287976,52,3.83747341929047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19651549176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52191592,NA,NA,NA,NA,NA,6.39813714,NA,10.22349738,NA,NA,1.734141728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.39835728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42673794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460",2020-06-07,42013,68.102257276,52,3.7591175614908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598324516,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020526796,NA,0.071124035,NA,NA,NA,NA,NA,NA,NA,6.02411124,NA,NA,NA,NA,NA,5.632653018,NA,7.709423453,NA,NA,1.614086628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.69264008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73936751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461",2020-06-08,42013,81.552533156983,52,3.82160219768553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578398845913,NA,NA,NA,0.07293872907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.68750027,NA,NA,NA,NA,NA,6.12837438,NA,10.048686,NA,NA,1.863372852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.17326208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462",2020-06-12,42013,73.819700728,53,3.90463962161913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19722049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54595908,NA,NA,NA,NA,NA,6.75843348,NA,10.21831741,NA,NA,2.09328795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.36626989,1.978674016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.661538412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463",2020-04-23,42019,83.37378239138,158,2.73538064213361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54537948738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.076338375,5.03633217,20.433959744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.340000023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.844651112,NA,NA,NA,NA,3.348550192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.748571288,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464",2020-04-24,42019,90.261117113,162,3.33786279064334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40522326,NA,0.075844503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.326617334,4.8903611,23.24984404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.589355474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.567267432,NA,NA,NA,NA,3.952203066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.204400904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465",2020-04-25,42019,97.75186804975,162,3.37720629917741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06614272575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.14955725,4.96127588,24.074344607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82438109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.160136072,NA,NA,NA,NA,3.873943206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.642087219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466",2020-04-27,42019,92.99984388114,164,3.21911341808904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85810118814,NA,0.17344845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.786277175,5.4208998,26.553719445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.357664217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.692039166,NA,NA,NA,NA,3.76756192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39013252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467",2020-05-05,42019,125.32742491517,178,3.53650387595568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72064613917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.47899974,6.498415,36.271732212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.856493122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19432666,NA,NA,NA,NA,4.244977242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0618348,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",2020-05-06,42019,122.91980332385,179,3.38042705126728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51844113685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.496612013,6.59885304,35.116780195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.586099658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.589777029,NA,NA,NA,NA,4.015870492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99736976,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469",2020-05-07,42019,125.74765192787,184,3.54863851942733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04781617487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.73834046,6.5979576,34.745423082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.578475426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.871552954,NA,NA,NA,NA,4.243945809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.924140422,NA,NA,NA,NA,NA,NA,NA,NA,NA
