"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","15007","23031","25007","25009","25011","25017","25019","25027","26115","33001","33003","33005","33009","33011","33013","33015","33017","33019","36019","36029","36033","36063","36089","39043","39095","50011","50021","50023","50025","50027"
"326",2020-06-10,33013,380.413041477964,365,3.95986414780642,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9094801,1.708167391,1.169811342,6.22309875,269.33787468,NA,69.346796142,9.746480845,3.09164965,NA,0.575242865964,NA,NA,NA,NA,NA,0.304439712,NA,NA,NA,NA
"327",2020-06-11,33013,379.176570398,368,3.90896855316455,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.86932792,1.639056958,1.272846366,5.8554819,271.67901742,NA,67.960788191,9.63928437,3.206478,0.040727944,NA,0.013561329,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2020-04-22,33001,30.0733701699,28,3.5514391826358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60372556,NA,2.79860499,5.6556492237,10.63836375,4.7748602342,3.602166412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2020-04-23,33001,34.2028632532,28,3.57014831687092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0495867,NA,2.895286322,6.9698981382,11.78511126,5.6731334,3.829847433,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2020-04-26,33001,29.5688549898,31,2.03483441558584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45215305,NA,2.470588272,5.56596339,11.095923132,3.8641254018,4.120101744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2020-04-27,33001,31.61233007338,35,3.30336965764716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.445570687,NA,2.56639248,6.2365911663,12.16267584,4.5245218998,3.626373696,NA,NA,NA,NA,NA,NA,NA,NA,0.05020430428,NA,NA,NA,NA
"332",2020-04-28,33001,38.6766601336,34,3.66890879521588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.924028996,NA,3.106443264,7.5583052988,14.6935224,5.9700568278,4.327456511,NA,NA,NA,NA,NA,NA,NA,NA,0.096846836,NA,NA,NA,NA
"333",2020-04-30,33001,43.6905354442,34,3.53013996309468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.965561184,NA,3.34948675,8.1025595682,17.90770416,6.787517256,4.577706526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2020-05-04,33001,51.172985181,40,3.6465219749108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.70230861,NA,3.780460585,9.809074684,20.87687209,7.698928002,5.30534121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2020-05-05,33001,56.7440109424,40,3.72171481426616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69504146,NA,3.722578884,12.58166585,23.16238323,7.8884282744,5.638554012,NA,NA,NA,NA,NA,NA,NA,NA,0.055359232,NA,NA,NA,NA
"336",2020-05-06,33001,58.4809735122,41,3.75417746694163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64137926,NA,4.00162869,13.063525398,23.9418585,8.8389440012,4.993637663,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"337",2020-05-07,33001,61.360538341,42,3.74109853709769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86039885,NA,3.761339058,13.574632328,25.01232856,9.090132225,6.06170732,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2020-05-09,33001,63.70603575742,44,3.51474499080882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.556080216,NA,4.232022498,14.616067488,26.30878092,8.7954543144,6.056618925,NA,NA,0.14101139602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2020-05-10,33001,59.085703292,46,3.47705219068613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.021855934,NA,3.940907685,14.010648354,23.76275286,7.487936195,6.826599824,NA,0.03500244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2020-05-11,33001,59.397738839746,46,3.63528642859334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.598308719,NA,3.716694804,12.5484452912,25.12979967,7.7199079146,6.341510344,NA,NA,0.289018052126,NA,NA,NA,NA,NA,0.05405404482,NA,NA,NA,NA
"341",2020-05-12,33001,63.7055628952,47,3.65295217767159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.460884281,NA,3.859353176,14.4540694604,27.02182326,8.7448645668,6.109789557,NA,NA,NA,NA,NA,NA,NA,NA,0.054778594,NA,NA,NA,NA
"342",2020-05-13,33001,72.23000548288,47,3.78663697741213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.687088147,NA,3.980706663,17.696076272,29.6041,10.676310003,6.532766676,NA,0,NA,NA,NA,NA,NA,NA,0.05295772188,NA,NA,NA,NA
"343",2020-05-14,33001,77.397042322501,49,3.83453650227896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.30692015,NA,4.370274596,19.28124065,29.64317028,11.78342781,7.690657404,NA,0.03466909523,0.286682337271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2020-05-17,33001,82.09775458606,53,3.60377993142548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61041724,NA,4.72353858,20.528656037,30.1378462,11.538986805,10.506000323,NA,NA,NA,NA,NA,NA,NA,NA,0.05230940106,NA,NA,NA,NA
"345",2020-05-18,33001,74.423810129,53,3.7523258024651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69044004,NA,4.852454901,16.082317782,30.41533648,9.800893348,8.477515372,NA,NA,NA,NA,NA,NA,NA,NA,0.104852206,NA,NA,NA,NA
"346",2020-05-19,33001,79.886777888,53,3.78017956772844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69174068,NA,4.425097852,19.134987924,32.85088443,10.626836115,8.052437149,NA,NA,NA,NA,NA,NA,NA,NA,0.104793738,NA,NA,NA,NA
"347",2020-05-20,33001,89.743212979,54,3.89221129223412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3095152,NA,5.217889887,22.3549608,35.8146964,12.364105614,8.664666318,NA,NA,NA,NA,NA,NA,0.01737876,NA,NA,NA,NA,NA,NA
"348",2020-05-25,33001,82.5996063972,55,3.6195725886094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9627031,NA,5.743190648,20.75335115,31.67489864,10.2159229792,9.24953988,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"349",2020-05-26,33001,92.27046297588,56,3.85424103033532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39387628,NA,4.617595828,23.001631928,36.90743984,12.055729748,10.243378496,NA,NA,NA,NA,NA,NA,NA,NA,0.05081085588,NA,NA,NA,NA
"350",2020-05-27,33001,110.423705473,57,3.92024933357483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0269453,NA,5.783659432,30.497997876,41.12327376,15.930956032,11.060873073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2020-06-01,33001,97.677174813,60,3.84346608288816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46369936,NA,5.37974685,25.110306565,39.02749972,12.418691214,10.277231104,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2020-06-02,33001,102.502797399649,63,3.83768716709324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04044496,NA,6.10749165,29.12304612,39.54572332,13.377663756,9.125151432,NA,NA,0.183276161649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2020-06-03,33001,105.203581038,63,3.89842911186543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64705888,NA,5.962499775,29.331846103,40.65240816,12.87582282,10.7339453,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"354",2020-06-07,33001,114.774605629,68,3.74647815903852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76,NA,6.609259725,32.75295462,42.95739378,15.529069984,11.16592752,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"355",2020-06-08,33001,111.759036051,70,3.9123537318295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.603592,NA,6.600425775,28.230896866,45.46219713,14.38022108,11.4817032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2020-06-09,33001,114.74306296788,70,3.94018914975439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9351352,NA,6.233437575,32.231344458,45.59598645,14.20054148,10.454274072,NA,0.04082532693,NA,NA,NA,NA,NA,NA,0.05151840595,NA,NA,NA,NA
"357",2020-06-10,33001,119.134739207,70,3.95899236910257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36088943,NA,6.294834975,32.70163617,46.90527765,15.360825077,11.511275905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
