"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","5003","5007","5011","5013","5015","5017","5019","5023","5027","5031","5033","5035","5037","5041","5043","5045","5051","5053","5055","5057","5059","5061","5063","5069","5071","5075","5077","5079","5081","5085","5087","5091","5093","5099","5107","5111","5113","5115","5119","5121","5123","5125","5131","5133","5135","5139","5141","5143","5145","5149","22027","22061","22073","22111","26063","26099","26115","26147","26163","27137","28033","29069","29077","29097","29119","29145","29155","36019","36029","38095","39043","39095","39123","40001","40021","40041","40089","40097","40115","47045","47157","48037","48067","48113","48439","48443"
"486",2020-06-01,5051,43.15578551,135,3.93498751208012,NA,NA,NA,NA,NA,NA,5.66283822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.689922504,NA,NA,9.1535072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596590932,NA,17.949957982,NA,NA,9.102968672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2020-06-02,5051,46.439961227,135,3.935558409248,NA,NA,NA,NA,NA,NA,4.73860881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707523228,NA,NA,8.35463904,0.61728395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785046756,NA,21.908676418,NA,NA,9.328183025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",2020-06-03,5051,47.3161152,137,3.9257577856423,NA,NA,NA,NA,NA,NA,5.44883809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634664358,NA,NA,8.61927792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79468776,NA,22.082455472,NA,NA,9.7361916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",2020-06-04,5051,52.294228264,137,3.93619743290103,NA,NA,NA,NA,NA,NA,5.2619676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712203264,NA,NA,9.24021536,0.867268974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870858716,NA,24.949230864,NA,NA,10.392483486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",2020-06-05,5051,94.37542773,137,3.98831495498247,NA,NA,NA,NA,NA,NA,6.6462372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22033898,NA,NA,10.1793195,0.918497529,NA,15.12049396,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34453057,NA,NA,0.970260221,NA,37.893799844,NA,NA,12.97681548,NA,4.76765367,NA,3.337480776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2020-06-06,5051,122.641559096,139,3.91798133520747,NA,NA,NA,NA,NA,NA,6.8926556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.742388732,NA,NA,10.47122888,NA,NA,22.897520696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.012402116,NA,51.17937839,NA,NA,16.91038167,NA,11.535603012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",2020-06-07,5051,52.173137316,139,3.83257570885798,NA,NA,NA,NA,NA,NA,4.8663856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759360555,NA,NA,7.48722568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705960263,NA,27.442520898,NA,NA,10.91168432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2020-06-08,5051,48.13566131,141,3.86080569343042,NA,NA,NA,NA,NA,NA,5.76998289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628706523,NA,NA,8.62258564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.559566755,NA,21.62782296,NA,NA,9.926996542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",2020-06-09,5051,52.605175145,149,3.93410022919701,NA,NA,NA,NA,NA,NA,4.99551749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76787216,NA,NA,9.19502324,1.318965552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39208634,NA,22.987820583,NA,NA,11.94788978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2020-06-10,5051,60.421060445,152,3.95370980981716,NA,NA,NA,NA,NA,NA,5.15107641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933278434,NA,NA,9.5332668,1.0466813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.306486166,NA,28.324756668,NA,NA,14.125514667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",2020-06-11,5051,67.523287329,153,3.98322814980454,NA,NA,NA,NA,NA,NA,5.07551317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.069444464,NA,NA,9.99802789,1.042194118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.424430624,NA,33.562926144,NA,NA,15.350750919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2020-06-12,5051,99.861292877,153,4.00587315580523,NA,NA,NA,NA,NA,NA,6.8701122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.686603892,NA,NA,10.29078225,1.357142906,NA,15.887049381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.988527728,NA,44.0830752,NA,NA,17.69799932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2020-04-22,5099,3.75454443552,1,3.93144292306308,NA,NA,NA,NA,NA,NA,0.947805975,NA,0.135204085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51068884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31305507,NA,NA,NA,NA,NA,NA,0.5125859032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3358249765,NA,0.99937958582,NA,NA
"499",2020-04-23,5099,4.175509606,1,4.17322971905422,NA,NA,NA,NA,NA,NA,1.030168611,NA,0.1446384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60301508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30405405,NA,NA,NA,NA,NA,NA,0.58999139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559580073,NA,0.944062002,NA,NA
"500",2020-04-24,5099,4.53313624497,1,4.2461136366909,NA,NA,NA,NA,NA,NA,1.073333352,NA,0.223945698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416064423,NA,NA,NA,NA,NA,NA,0.612547104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6374191164,NA,0.99839795157,NA,NA
"501",2020-04-25,5099,2.7313712028,1,4.11941103303448,NA,NA,NA,NA,NA,NA,1.00041561,NA,0.238197414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57535816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390669905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5267301138,NA,NA,NA,NA
"502",2020-04-26,5099,2.1729751873,1,3.87394186870134,NA,NA,NA,NA,NA,NA,0.723707628,NA,0.198804996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55172412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2723818596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4263565837,NA,NA,NA,NA
"503",2020-04-27,5099,3.319745939386,1,4.17117279419446,NA,NA,NA,NA,NA,NA,0.804843945,NA,0.246003093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57476632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2956445216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095343945186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4740566106,NA,0.829087504,NA,NA
"504",2020-04-28,5099,3.8472062682,1,4.08218365011092,NA,NA,NA,NA,NA,NA,0.851351337,NA,0.372329616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69055945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420606304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4664907372,NA,1.045868824,NA,NA
"505",2020-04-30,5099,4.567884682,1,4.21221292511884,NA,NA,NA,NA,NA,NA,0.7087629,NA,0.376907414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75292805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419113068,NA,NA,NA,NA,NA,NA,0.766677294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516437764,NA,1.027058192,NA,NA
"506",2020-05-01,5099,5.01222324888,1,4.27460801637413,NA,NA,NA,NA,NA,NA,1.05939009,NA,0.537519151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7316415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402761106,NA,NA,NA,NA,NA,NA,0.647080502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.520273008,NA,1.11355789188,NA,NA
"507",2020-05-02,5099,5.6296038476,1,4.1386417822759,NA,NA,NA,NA,NA,NA,0.975441257,NA,0.421743718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69599105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462751971,NA,NA,NA,NA,NA,NA,0.75455692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6303237416,NA,1.68879519,NA,NA
"508",2020-05-03,5099,3.0619621252,1,3.9120733142802,NA,NA,NA,NA,NA,NA,1.104794182,NA,0.387744027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73304825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3341132536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5022624126,NA,NA,NA,NA
"509",2020-05-04,5099,5.172709744,2,4.25124280730441,NA,NA,NA,NA,NA,NA,1.09608544,NA,0.387838517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8585973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430472096,NA,NA,NA,NA,NA,NA,0.590487399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560024896,NA,1.249204096,NA,NA
"510",2020-05-05,5099,5.05166907128,2,4.21347555351638,NA,NA,NA,NA,NA,NA,1.106382976,NA,0.379896902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84507048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488691622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6697707863,NA,1.56185630498,NA,NA
"511",2020-05-06,5099,6.30132269086,2,4.23967669909677,NA,NA,NA,NA,NA,NA,1.277777792,NA,0.413010611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85092126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385964906,NA,NA,NA,NA,NA,NA,0.759353396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5883791504,NA,2.02591557546,NA,NA
"512",2020-05-07,5099,3.5775945354,3,4.26073208602683,NA,NA,NA,NA,NA,NA,1.336116896,NA,0.45004947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89784648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346091202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5474904874,NA,NA,NA,NA
"513",2020-05-08,5099,5.9172021472,3,4.37076736909382,NA,NA,NA,NA,NA,NA,1.196141472,NA,0.445033745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88050312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466216205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6791586652,NA,2.25014894,NA,NA
"514",2020-05-09,5099,7.14426784224,3,4.26904761471194,NA,NA,NA,NA,NA,NA,1.126669408,NA,0.397350993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9815745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50693594,NA,NA,NA,NA,NA,NA,0.85946749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964217706,NA,2.30805180524,NA,NA
"515",2020-05-10,5099,3.495596712,3,4.12929538168834,NA,NA,NA,NA,NA,NA,1.09504296,NA,0.401781042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85036698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424920125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.723485605,NA,NA,NA,NA
"516",2020-05-11,5099,4.2543266076,3,4.29125615477048,NA,NA,NA,NA,NA,NA,1.353403128,NA,0.390977457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90340914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368443512,NA,NA,NA,NA,NA,NA,0.685402548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5526908226,NA,NA,NA,NA
"517",2020-05-12,5099,4.2767809567,3,4.12210557642598,NA,NA,NA,NA,NA,NA,1.338582686,NA,0.350622415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78670692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444711547,NA,NA,NA,NA,NA,NA,0.8323378743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5238195144,NA,NA,NA,NA
"518",2020-05-13,5099,4.402947402,3,4.29111772367292,NA,NA,NA,NA,NA,NA,1.37399738,NA,0.373676251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82803234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450821319,NA,NA,NA,NA,NA,NA,0.762813168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613606944,NA,NA,NA,NA
"519",2020-05-14,5099,6.6478797856,3,4.27529625043527,NA,NA,NA,NA,NA,NA,1.722468685,NA,0.467487696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93434616,0.353566782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588095235,NA,NA,NA,NA,NA,NA,1.442829344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1390858836,NA,NA,NA,NA
"520",2020-05-15,5099,4.682633686,4,4.37766229752008,NA,NA,NA,NA,NA,NA,1.54273665,NA,0.430056718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17946112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484652062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.045727136,NA,NA,NA,NA
"521",2020-05-16,5099,8.461815325206,4,4.09176690241697,NA,NA,NA,NA,NA,NA,1.16093369,NA,0.349746189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22598552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60256675,NA,NA,NA,NA,NA,NA,0.9606663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030271003206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.364640273,NA,2.7670056,NA,NA
"522",2020-05-17,5099,3.9066782327,4,3.95587360174369,NA,NA,NA,NA,NA,NA,1.15996468,NA,0.268112104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07221256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3509657277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.055423161,NA,NA,NA,NA
"523",2020-05-18,5099,7.089166662,4,4.25935016181904,NA,NA,NA,NA,NA,NA,1.43551793,NA,0.46713149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21681416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496103362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11167004,NA,2.36192968,NA,NA
"524",2020-05-19,5099,9.05078678247,4,4.26455998369618,NA,NA,NA,NA,NA,NA,1.46449709,NA,0.529382704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2816188,0.336764327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511451958,NA,NA,NA,NA,NA,NA,1.176966416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1032122156,NA,2.64689327187,NA,NA
"525",2020-05-20,5099,8.11192667743,4,4.21322163016523,NA,NA,NA,NA,NA,NA,1.21428573,NA,0.522123912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3126032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3736133241,NA,NA,NA,NA,NA,NA,0.986727552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2021339772,NA,2.50043898213,NA,NA
"526",2020-05-21,5099,9.7570017753,4,4.28036361565403,NA,NA,NA,NA,NA,NA,1.18465585,NA,0.567685584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6328125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533294503,NA,NA,NA,NA,NA,NA,1.212199224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.600878915,NA,3.0254751993,NA,NA
"527",2020-05-22,5099,11.3972926446,4,4.40185751087965,NA,NA,NA,NA,NA,NA,1.212968808,NA,0.715909086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4577259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484369326,NA,NA,NA,NA,NA,NA,1.232687268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6884956043,NA,3.1615382173,1.443598435,NA
"528",2020-05-23,5099,6.307458462,4,4.16990234593394,NA,NA,NA,NA,NA,NA,1.16599194,NA,0.702619398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94463672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611065722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.883144682,NA,NA,NA,NA
"529",2020-05-24,5099,4.3887752966,4,4.00746958341396,NA,NA,NA,NA,NA,NA,1.122686784,NA,0.548123958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50443532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3231981948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8903310398,NA,NA,NA,NA
