"1217",2020-05-14,45059,66.217463322,47,4.08439645090814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46161716,NA,NA,2.746555208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4109526,8.70061196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.997958596,NA,NA,NA,NA,NA,7.71803019,NA,1.181737608,NA,NA,NA,NA
"1218",2020-05-15,45059,74.523846735,54,4.14382176926761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39161201,NA,NA,3.040487698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.101649375,9.30661668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.930525215,NA,NA,NA,NA,NA,9.500560872,NA,1.252394885,NA,NA,NA,NA
"1219",2020-05-16,45059,86.400020309,54,4.05354553445989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70745977,NA,NA,3.275139186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.513933276,12.16081876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01633609,NA,NA,NA,NA,NA,11.21850138,NA,1.507831847,NA,NA,NA,NA
"1220",2020-05-17,45059,70.804031908,54,3.88859280624426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.587701675,NA,NA,2.627769926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.212428857,10.2082654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77690033,NA,NA,NA,NA,NA,7.40415357,NA,0.98681215,NA,NA,NA,NA
"1221",2020-05-18,45059,65.114020571,54,4.03814622686335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.655665585,NA,NA,2.42421102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2815749,7.6879404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87982832,NA,NA,NA,NA,NA,7.252681868,NA,0.932118478,NA,NA,NA,NA
"1222",2020-05-19,45059,65.312975409,54,4.05018194363711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3777038,NA,NA,2.350501881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.743477195,7.69879554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15103744,NA,NA,NA,NA,NA,7.02586216,NA,0.965597393,NA,NA,NA,NA
"1223",2020-05-20,45059,67.790159173,54,4.0428452914912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.230429996,NA,NA,2.74212059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.86664056,7.64936321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06222224,NA,NA,NA,NA,NA,7.251391776,NA,0.987990801,NA,NA,NA,NA
"1224",2020-05-21,45059,75.280956088,54,4.11770979804441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67398128,NA,NA,2.720299065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2032219,9.09963525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09184997,NA,NA,NA,NA,NA,8.462345628,NA,1.029622995,NA,NA,NA,NA
"1225",2020-05-22,45059,85.267362398,54,4.18416512892175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.600390836,NA,NA,3.121007133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7604539,10.30107936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.791952504,NA,NA,NA,NA,NA,11.460513276,NA,1.231965389,NA,NA,NA,NA
"1226",2020-05-23,45059,98.820217994,54,4.09513841290493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.614631795,NA,NA,3.48983565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.988912715,14.6431962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.264621533,NA,NA,NA,NA,NA,13.980856904,NA,1.838163197,NA,NA,NA,NA
"1227",2020-05-24,45059,90.612221578,55,3.95206601498193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.563795555,NA,NA,2.55511515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.953567116,13.87107018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.888863515,NA,NA,NA,NA,NA,11.384075424,NA,1.395734638,NA,NA,NA,NA
"1228",2020-05-25,45059,71.688143304,55,3.90404359302997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26063035,NA,NA,2.33544087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.095296866,10.41382008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.739036645,NA,NA,NA,NA,NA,7.056616887,NA,0.787301606,NA,NA,NA,NA
"1229",2020-05-26,45059,83.91117025,56,4.11045377658932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.318369465,NA,NA,2.727242202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.214753015,10.76664134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.942021494,NA,NA,NA,NA,NA,8.839117794,NA,1.10302494,NA,NA,NA,NA
"1230",2020-05-27,45059,87.89233038,57,4.12269116313669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41867621,NA,NA,2.99443673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.970147465,12.23210826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14713488,NA,NA,NA,NA,NA,9.74845212,NA,1.381374715,NA,NA,NA,NA
"1231",2020-05-28,45059,94.00964226,60,4.14157821463214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.454637092,NA,NA,3.09176865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.451399618,14.7064416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29265185,NA,NA,NA,NA,NA,10.682650665,NA,1.330092785,NA,NA,NA,NA
"1232",2020-05-29,45059,103.404154743,61,4.18321829245244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.479571938,NA,NA,3.160415866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.862575064,16.05073879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56479218,NA,NA,NA,NA,NA,12.164953585,NA,1.12110732,NA,NA,NA,NA
"1233",2020-05-30,45059,119.35506332,63,4.10266389761382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.903349331,NA,NA,3.994887418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.798047272,20.86739584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.991862415,NA,NA,NA,NA,NA,13.43576728,NA,1.363753764,NA,NA,NA,NA
"1234",2020-05-31,45059,115.512343417,63,3.95997152995557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.628368854,NA,NA,3.58307639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.816091182,21.30423144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.672015162,NA,NA,NA,NA,NA,12.029248515,NA,1.479311874,NA,NA,NA,NA
"1235",2020-06-01,45059,119.440108705,64,4.16197065261394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.253491988,NA,NA,3.194694288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.233087518,18.72242096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.903250737,NA,NA,NA,NA,NA,13.893034658,NA,1.240128556,NA,NA,NA,NA
"1236",2020-06-02,45059,128.10015523,65,4.14273740277012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.444788542,NA,NA,3.397053075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.31760075,19.23007842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.421705398,NA,NA,NA,NA,NA,14.836723125,NA,1.45220592,NA,NA,NA,NA
"1237",2020-06-03,45059,127.783972527,65,4.16520184969616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.155509722,NA,NA,3.58748744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.82907864,20.08212423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7952835,NA,NA,NA,NA,NA,13.855036875,NA,1.47945212,NA,NA,NA,NA
"1238",2020-06-04,45059,127.917632158,65,4.19161438631257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.318363338,NA,NA,3.57913272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.94367358,20.84985525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36533723,NA,NA,NA,NA,NA,14.17783,NA,1.68344004,NA,NA,NA,NA
"1239",2020-06-05,45059,149.361368838,73,4.22180786102844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.010568632,NA,NA,4.443855476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.690203125,23.2923837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55178822,NA,NA,NA,NA,NA,17.665252605,NA,1.70731708,NA,NA,NA,NA
"1240",2020-06-06,45059,160.230594731,73,4.14572046460195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.184475259,NA,NA,5.002515014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.30225625,26.88248024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18394347,NA,NA,NA,NA,NA,18.422867298,NA,2.2520572,NA,NA,NA,NA
"1241",2020-06-07,45059,140.879366789,84,4.01822501180639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.421364995,NA,NA,3.47409594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.052608302,25.7511886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.024366568,NA,NA,NA,NA,NA,14.344850448,NA,1.810891936,NA,NA,NA,NA
"1242",2020-06-08,45059,147.514006896,88,4.1083398998549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.906249964,NA,NA,4.268452437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.170668985,22.7893896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.277080016,NA,NA,NA,NA,NA,16.413930542,NA,1.688235352,NA,NA,NA,NA
"1243",2020-06-09,45059,151.420375019,93,4.097998437793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15286626,NA,NA,3.8857924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.87569328,23.66901462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.178818264,NA,NA,NA,NA,NA,16.110325108,NA,1.547865087,NA,NA,NA,NA
"1244",2020-06-10,45059,155.121441326,97,4.10461370911959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4281151,NA,NA,3.988613062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.053158428,23.44936815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.893516016,NA,NA,NA,NA,NA,16.976079263,NA,1.332591307,NA,NA,NA,NA
"1245",2020-06-11,45059,173.056772335,105,4.15941519384056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.716363566,NA,NA,4.084093728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.343560075,29.7565398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.895499192,NA,NA,NA,NA,NA,18.769479976,NA,1.491235998,NA,NA,NA,NA
"1246",2020-06-12,45059,197.772810486,116,4.22139756730299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.303278656,NA,NA,5.016128931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.906873313,36.53931224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30182007,NA,NA,NA,NA,NA,20.94990155,NA,1.755495726,NA,NA,NA,NA
"1247",2020-04-25,45011,9.4684366465,14,3.90985402741349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.410301242,1.61875,NA,1.19529655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627955503,NA,NA,NA,NA,NA,NA,1.0582374855,NA,NA,NA,NA,1.23911931,NA,1.318776556,NA,NA,NA,NA,NA,NA,NA,NA
"1248",2020-04-26,45011,7.2998246303,15,3.73312053368007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.197309796,1.63076921,NA,1.08446304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473799123,NA,NA,NA,NA,NA,NA,0.7218688813,NA,NA,NA,NA,1.19161458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249",2020-04-22,45063,253.476125365,277,3.83476942173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.983598684,NA,NA,0.298174436,0.355995056,NA,NA,1.3933873,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79418882,3.17995678,NA,NA,NA,NA,NA,NA,NA,11.938740044,NA,NA,1.144648835,NA,NA,NA,4.2724794,NA,5.05970133,NA,209.1503729,6.92634078,NA,4.978541,NA,NA,NA,NA,NA
"1250",2020-04-23,45063,236.576220676,283,3.60041880542042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.535250079,NA,NA,0.281779645,0.38359787,NA,NA,1.51430845,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70539422,3.3796015,NA,NA,NA,NA,NA,NA,NA,11.493456537,NA,NA,1.42732812,NA,NA,NA,3.8811996,NA,4.928415024,NA,193.78953912,6.8164191,NA,4.439931411,NA,NA,NA,NA,NA
"1251",2020-04-24,45063,265.701992372,290,3.88694365994712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79632624,NA,NA,0.36807512,0.4817073,NA,NA,1.35763885,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.811986441,2.93416916,NA,NA,NA,NA,NA,NA,NA,13.419880977,NA,NA,1.664744742,NA,NA,NA,4.53198123,NA,4.97750136,NA,217.94300136,8.52509651,NA,4.889883082,NA,NA,NA,NA,NA
"1252",2020-04-25,45063,264.725795351,305,3.74071934461943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.468380862,NA,NA,0.336400834,0.768627454,NA,NA,1.50991915,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805664068,2.83086063,NA,NA,NA,NA,NA,NA,NA,10.83954925,NA,NA,NA,NA,NA,NA,5.19857016,NA,5.29441902,NA,217.13806211,10.85181384,NA,4.683527973,NA,NA,NA,NA,NA
"1253",2020-04-26,45063,224.67462004,317,3.45566735592245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.982179478,NA,NA,0.458811256,0.63660477,NA,NA,1.25288235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48811411,NA,NA,NA,NA,NA,NA,NA,8.636300192,NA,NA,1.36485279,NA,NA,NA,4.48903884,NA,4.57888932,NA,178.5261278,13.44174195,NA,3.819077184,NA,NA,NA,NA,NA
"1254",2020-04-28,45063,308.701129566,335,3.84537434271164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50371328,NA,NA,0.365853681,0.729518858,NA,NA,1.3559942,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95914305,4.26699841,NA,NA,NA,NA,NA,NA,NA,14.941954557,NA,NA,1.694207862,NA,NA,NA,4.62254518,NA,6.008426944,NA,249.0817158,15.33151499,NA,4.839542754,NA,NA,NA,NA,NA
"1255",2020-05-01,45063,354.059582335,355,3.95236969315597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.663633525,0.29795159,NA,0.57013575,1.060998141,NA,NA,1.80245232,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46511624,4.58906194,NA,NA,NA,NA,NA,NA,NA,15.990639769,NA,NA,NA,NA,NA,NA,6.00200952,NA,8.00031825,NA,281.54473722,20.933185,NA,6.13934307,NA,NA,NA,NA,NA
"1256",2020-05-02,45063,363.97382801,398,3.81841980734206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.178220136,0.39256196,NA,0.696696684,1.415549568,NA,NA,1.69646574,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.149217278,4.8,NA,NA,NA,NA,NA,NA,NA,13.70362472,NA,NA,NA,NA,NA,NA,7.35288381,NA,8.07954567,NA,285.41684284,26.72314624,NA,6.369073364,NA,NA,NA,NA,NA
"1257",2020-05-03,45063,300.362983437,403,3.59304398336023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.739250888,NA,NA,0.584127012,0.86265225,NA,NA,1.45601178,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21387281,7.76277942,NA,NA,NA,NA,NA,NA,NA,9.66237703,NA,NA,1.66816146,NA,NA,NA,7.32211198,NA,7.58955378,NA,224.99345484,27.95456812,NA,4.554062067,NA,NA,NA,NA,NA
