"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","36061","2110","10003","15001","15003","15009","25019","26099","26115","26147","26163","27137","34001","34003","34005","34007","34009","34011","34013","34015","34017","34019","34021","34023","34025","34027","34029","34031","34033","34035","34037","34039","34041","36019","36029","36033","36063","36071","36087","36089","36105","39043","39095","39123","42017","42029","42045","42077","42089","42091","42095","42101","42103","50011"
"170",2020-05-09,34025,7940.173513924,6376,3.11410066838263,5048.617276241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.591302055,1359.76282,NA,NA,931.61951552,NA,NA,NA,NA,335.582600108,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2020-05-10,34025,9842.168900929,6451,3.38094413380888,6591.544113816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.795432265,1429.41354888,NA,NA,1035.48849126,NA,NA,90.588221288,NA,407.33909342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",2020-05-11,34025,7448.19304846913,6543,2.02083346446872,4526.450837682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.623233982,1264.359216612,NA,NA,1057.6410004,NA,NA,NA,NA,350.974250765,NA,0,0.144509028126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2020-05-12,34025,6195.546328311,6581,1.69085376453571,3447.23881222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.40869257,1191.98551464,NA,NA,955.0410795,NA,NA,NA,NA,357.838260072,NA,0.033969309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",2020-05-13,34025,7167.399346895,6624,3.19243210726049,4035.929430398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.878839589,1329.9759135,NA,NA,1045.80905957,NA,NA,84.699633004,NA,393.106470834,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",2020-05-14,34025,7598.15254897827,6684,3.20202714273859,4306.772035345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.520020186,1430.37018873,NA,NA,1061.74409747,NA,NA,87.52681779,NA,410.93270712,NA,NA,0.286682337271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",2020-05-15,34025,8944.975823935,6729,3.45903608170085,4591.768590444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.292611248,NA,346.007800314,NA,365.813176516,1609.92838628,NA,NA,1102.93145325,NA,NA,102.147945354,NA,522.085860529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",2020-05-16,34025,11014.9517653,6794,3.44386043353209,6737.867074848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.944095334,NA,NA,NA,379.641384912,1749.62251488,NA,NA,1038.5401039,NA,NA,129.81980331,NA,599.516788116,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",2020-05-17,34025,8027.46263276282,6831,3.16764715849861,4905.087156333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.86091667,1463.01404888,NA,NA,974.26213542,NA,NA,NA,NA,385.22701899,NA,NA,NA,0.01135646982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",2020-05-18,34025,7002.530692593,6895,3.17576665978726,3829.19305412,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.869753938,1363.606045096,NA,NA,1177.77935943,NA,NA,NA,NA,338.082480009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",2020-05-19,34025,7399.967699228,6950,3.22320864182986,4020.09034359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.63317384,1462.55118947,NA,NA,1176.31891712,NA,NA,NA,NA,409.374075208,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",2020-05-20,34025,7829.704617893,7010,3.2649984033244,4339.0631568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.731959534,1477.56349487,NA,NA,1166.12111814,NA,NA,86.259974645,NA,431.964913904,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2020-05-21,34025,8562.119198246,7100,3.43977342691117,4878.638566848,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.901980545,1589.8384596,NA,NA,1185.93021638,NA,NA,108.470720071,NA,454.298622772,NA,0.04063203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",2020-05-22,34025,8641.570088524,7152,3.47795727974174,5015.734002798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.119306544,1654.9904093,NA,NA,1092.32701286,NA,NA,NA,NA,521.399357022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",2020-05-23,34025,7970.866593956,7169,3.08926492746642,4817.121583104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.37526592,1451.43193202,NA,NA,892.118675,NA,NA,76.704583688,NA,412.114554224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",2020-05-24,34025,9554.712848405,7244,3.36780664523538,6132.512113725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.956965968,1540.14008044,NA,NA,938.51655408,NA,NA,101.555069936,NA,484.032064256,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2020-05-25,34025,8951.36786594035,7309,3.31036344294474,5605.99529696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.831976088,1503.47243566,NA,NA,983.5828686,NA,NA,96.780637492,NA,432.27237949,NA,0.04125111991,0.35522101044,0.03579952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",2020-05-26,34025,8254.4142733982,7352,3.41653732470832,4460.904911778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.324227212,1588.8710044,NA,NA,1273.1852847,NA,NA,114.87065615,NA,441.245673518,NA,NA,NA,0.0125156402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",2020-05-27,34025,8948.682635373,7386,3.48110788330699,4951.219620578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.909386462,1692.13330095,NA,NA,1310.443024,NA,NA,103.032777659,NA,508.944525724,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",2020-05-28,34025,8375.02520243323,7434,3.34921286316607,4583.266855204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.677033728,1620.5370538,NA,NA,1243.75272696,NA,NA,98.153962224,NA,449.284500564,NA,0,0.353069953236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",2020-05-29,34025,8996.447392011,7513,3.53134685256839,5040.859862556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.950027159,1687.71835034,NA,NA,1262.1462546,NA,NA,106.018569406,NA,477.75432795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",2020-05-30,34025,13864.400727193,7563,3.58543591149941,7746.034336065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.860109,87.963010317,NA,NA,NA,454.440558844,NA,496.888017746,NA,481.5909186,2011.43062305,NA,116.11578004,1226.78498862,NA,NA,160.1346141,NA,755.157770811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",2020-05-31,34025,10616.579465084,7622,3.48713692398521,6504.537367818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.805635352,1789.44980489,NA,NA,1204.05151579,NA,NA,123.856293708,NA,562.827142356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05170517
"193",2020-06-01,34025,9028.398452654,7650,3.4796752681292,5140.006403964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.404620008,1675.86379695,NA,NA,1362.0799973,NA,NA,NA,NA,457.043634432,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",2020-06-02,34025,8626.23847201749,7681,3.44734941674973,4769.634230816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.674022462,1685.2848984,NA,NA,1308.1732983,NA,NA,NA,NA,467.73891171,NA,NA,0.73311032949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",2020-06-03,34025,8699.331820353,7713,3.39705259620893,4762.30222608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.212628444,1671.11067498,NA,NA,1301.24316404,NA,NA,100.672232084,NA,448.790894725,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",2020-06-04,34025,10381.301025635,7752,3.5880339814909,5994.871333416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.14350694,1844.8242939,NA,NA,1367.49950054,NA,NA,124.975355994,NA,597.987034845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",2020-06-05,34025,10309.48545764,7798,3.46434055629057,5740.131012642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.031667989,NA,313.88883747,NA,398.29333947,1723.75541808,NA,NA,1225.50989102,NA,NA,113.233387467,NA,483.641903502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",2020-06-06,34025,15437.510623287,7818,3.63052459267911,8840.348816112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.88986328,96.92072577,NA,NA,NA,537.433031445,NA,579.207737472,20.249155535,512.4542658,2220.10077666,NA,147.318246792,1192.16116872,NA,NA,179.189655759,NA,757.237179942,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",2020-06-07,34025,14464.560290986,7837,3.57255285452077,8247.2232255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.546864556,NA,NA,NA,NA,500.22747001,NA,534.215935196,25.055596405,478.764858855,2041.37742666,NA,142.701004572,1249.48729304,NA,NA,163.855685436,NA,715.50660624,NA,NA,0.598324516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",2020-06-08,34025,11544.7443535578,7858,3.5724788533976,6187.304641608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.707442455,NA,NA,NA,NA,318.624186105,NA,335.076087864,NA,429.6601718,1838.17154768,NA,84.509556102,1511.4246294,NA,NA,121.926644336,NA,536.252718519,NA,NA,NA,0.01378895977,NA,NA,NA,0.07293872907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2020-06-09,34025,14736.157398258,7862,3.65072734048873,8075.09641545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.933853215,NA,NA,NA,NA,490.02794729,NA,554.273311735,23.094678519,542.305424115,2090.52791034,NA,136.268315745,1500.58637872,NA,NA,172.107831259,NA,792.93533187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2020-06-10,34025,11093.7557176999,7911,3.64482964068084,6231.064938728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.18881088,2003.7349244,NA,NA,1518.63352668,NA,NA,147.814311891,NA,652.264816594,NA,0.04084318293,NA,0.013545344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2020-06-11,34025,9000.430253316,7966,3.43423750389698,4595.075816344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.52150592,NA,414.13380327,1724.28354042,NA,NA,1350.59589854,NA,NA,101.261561533,NA,494.558127289,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",2020-06-12,34025,14822.0264389921,7998,3.74639464060158,8072.366285279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.130863732,NA,NA,NA,NA,498.786943286,NA,571.77670444,24.570882424,515.85676104,2194.78184888,NA,145.045893648,1389.54726218,NA,NA,186.997609591,NA,837.770943506,NA,NA,0.39444098613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2020-05-30,34029,5746.10764732,7974,3.64828343902699,2549.135778189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.007744728,318.852944682,253.09502491,NA,NA,NA,NA,NA,NA,NA,344.21778578,616.460339925,1122.63666963,NA,NA,NA,NA,NA,NA,462.701359476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2020-06-06,34029,6565.230662045,8212,3.68652207324265,2861.705127352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.246084717,354.15664672,267.95731743,NA,NA,NA,NA,NA,NA,NA,384.851915592,666.738369765,1131.2505276,163.07311131,NA,NA,NA,134.035772652,NA,520.215788907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2020-06-12,34029,6299.078818964,8393,3.82522949509948,2546.367803264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.39734576,376.370632176,265.67790093,NA,NA,NA,NA,NA,NA,28.047892928,380.70463428,602.644788446,1204.05187176,178.010874324,NA,NA,NA,141.561079387,NA,489.243995709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2020-04-22,34039,4579.82999878676,10003,1.80090859582035,1570.359946246,NA,NA,NA,NA,NA,NA,NA,0,NA,0.572094112758,NA,NA,205.97576895,NA,NA,NA,NA,1094.07328262,NA,601.793831163,8.186720584,NA,673.48717046,67.305777055,156.347414411,NA,NA,NA,201.727993185,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2020-04-23,34039,4870.87171337474,10420,1.3797899636018,1756.69240955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.554328148,NA,NA,NA,NA,1090.81089403,NA,671.89985028,10.064862886,NA,682.24430922,69.85535307,149.558694912,NA,NA,NA,218.000615686,NA,NA,NA,NA,0.155822391738,NA,0.034573201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2020-04-24,34039,4698.736657309,10666,1.28949662883367,1631.262536526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.605361981,NA,NA,NA,NA,1106.839566345,NA,646.44873686,9.198216144,NA,675.621255456,65.293907645,147.715192632,NA,NA,NA,217.75188372,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2020-04-25,34039,4595.34932239085,10960,2.63843496536812,1628.732590214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.974501184,NA,NA,NA,NA,1137.73515989,NA,562.820129355,NA,NA,677.898950844,59.762162678,141.028439246,NA,NA,NA,234.30854376,NA,NA,NA,NA,0.08884521985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2020-04-26,34039,2973.14587911375,11282,0.900407267944728,992.70222612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775.89700928,NA,393.280483155,NA,NA,498.5850372,44.103584036,89.6103555,NA,NA,NA,178.866693066,NA,NA,NA,NA,0.100490756747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",2020-04-27,34039,4564.147496691,11428,1.28029327429305,1479.523975722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.542096192,NA,NA,NA,NA,1094.057803783,NA,636.53152698,10.389046433,NA,712.68021132,66.606543099,144.54521235,NA,NA,NA,222.985046154,NA,NA,NA,NA,0.286034658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2020-04-28,34039,5456.862568859,11561,2.57709797374411,1854.072298128,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,211.086709358,NA,NA,NA,NA,1264.950698,NA,782.359582347,12.631727439,NA,837.01361937,72.412668581,170.955461048,NA,NA,NA,250.988573088,NA,NA,NA,NA,0.3912315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"215",2020-04-30,34039,5826.962956714,11888,1.26951440037181,1955.038578714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.649541362,NA,NA,NA,NA,1259.10183344,NA,786.802196622,12.404869554,NA,843.704082592,76.396532696,163.78553045,NA,246.950149676,NA,259.129641608,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",2020-05-01,34039,5720.46769440015,12065,2.63328368299731,1961.622615281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.572195248,NA,NA,NA,NA,1355.2107058,NA,779.263808036,NA,NA,874.089217056,72.167768689,178.704329088,NA,NA,NA,280.402551135,NA,NA,NA,NA,0.43450406715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2020-05-02,34039,5649.317005707,12265,3.06559797446229,1828.950401988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.099435772,NA,NA,NA,NA,1471.15890775,NA,699.583496276,NA,NA,895.728394485,82.006379832,185.975686936,NA,NA,NA,306.814302668,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2020-05-03,34039,4916.92872799389,12487,2.47972811081358,1751.073470004,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1163.98810485,NA,570.022493404,13.381107168,NA,812.841570222,102.178670944,145.66982808,80.706844167,NA,NA,276.916089168,NA,NA,NA,0.029551928,0.120998058888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2020-05-04,34039,5990.66741769939,12620,2.81601287210011,1861.21286343,NA,NA,NA,NA,NA,NA,NA,0.023861267386,NA,NA,NA,NA,232.625048058,NA,NA,NA,NA,1412.05253373,NA,836.204901756,15.93600868,NA,1002.97413957,118.991428517,198.0675831,NA,NA,NA,312.33437704,NA,NA,NA,NA,0.244672551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2020-05-05,34039,6712.645652498,12735,2.99233093282637,2355.216767462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.388405001,NA,NA,NA,NA,1528.92182397,NA,855.331713743,16.602576255,NA,1066.7523198,94.08618824,215.050154955,NA,NA,NA,329.295703072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2020-05-06,34039,6303.17662188202,12804,1.70699641808208,2062.524198402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.766438998,NA,NA,NA,NA,1484.50078884,NA,855.501839166,14.481186255,NA,1028.649202912,96.54886311,202.670599136,NA,NA,NA,317.37702942,NA,NA,NA,0.02994010565,0.12653553737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2020-05-07,34039,6615.70068074565,12952,3.10751837202198,2061.18051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.64999443,NA,NA,NA,NA,1611.9239016,NA,941.706162921,16.483101546,NA,1080.45374725,106.755887307,211.315522983,NA,NA,NA,335.041097148,NA,NA,NA,0.05977010065,0.13097655,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2020-05-08,34039,6680.056726773,13073,2.87300704612952,2104.373470626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.57908806,NA,NA,NA,NA,1620.69260232,NA,947.77423882,16.859877498,NA,1079.455554962,92.64529153,213.464080671,NA,NA,NA,350.80921512,NA,NA,NA,NA,0.403307166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2020-05-09,34039,6342.354757693,13132,2.91328962185213,2179.417604056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.70739168,NA,NA,NA,NA,1545.9217578,NA,830.323603872,NA,NA,994.50637,81.518294928,189.530741502,NA,NA,NA,336.428993855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2020-05-10,34039,5778.291403181,13190,3.05196982023212,1913.223643488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.90648728,NA,NA,NA,NA,1342.630164183,NA,725.560480128,14.763896188,NA,982.216761584,114.639914625,179.188044468,NA,NA,NA,326.162011237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2020-05-11,34039,6820.955994841,13289,2.52020309749962,2286.55748969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.63330518,NA,NA,NA,NA,1574.59946736,NA,941.82644449,17.170430682,NA,1108.09426776,117.046411857,201.335406726,NA,NA,NA,330.692771096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2020-05-12,34039,6547.29773513214,13304,2.00605001369133,2168.792568684,NA,NA,NA,NA,NA,NA,NA,0.029673043143,NA,NA,NA,NA,248.88579771,NA,NA,NA,NA,1506.67809656,NA,922.748983218,15.382170252,NA,1063.07288964,101.146883511,201.030843705,NA,NA,NA,319.098586816,NA,NA,NA,0,0.431241993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2020-05-13,34039,6858.27827505926,13398,3.06616900468962,2287.272409638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.104328501,NA,NA,NA,NA,1601.14237399,NA,908.948299388,17.688832405,NA,1121.468686908,109.202449248,223.691390585,NA,NA,NA,333.725387289,NA,NA,NA,0.03411710726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2020-05-14,34039,7102.69935133719,13455,3.03985799843319,2310.062057278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.149587743,NA,NA,NA,NA,1685.78743905,NA,940.41595067,18.135765196,NA,1176.379232994,116.984865216,233.826961515,NA,NA,NA,365.744810264,NA,NA,NA,0.06933811346,0.143343297729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2020-05-15,34039,7456.955955166,13553,3.29730788821844,2360.862248793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.80704508,NA,NA,NA,NA,1786.71965976,NA,1038.829893486,22.011798536,NA,1226.836861896,129.025809381,240.90399168,NA,NA,NA,380.383571568,NA,NA,NA,NA,0.575074986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2020-05-16,34039,7240.124953438,13623,3.29438136449513,2326.957332672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.724526736,NA,NA,NA,NA,1771.054188,NA,982.520956459,NA,NA,1173.535970216,152.86578131,220.194033513,NA,NA,NA,382.272164532,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
