"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","21019","24001","24021","24043","25019","26099","26115","26147","26163","36019","36029","36033","36063","36089","39009","39013","39043","39081","39087","39095","39111","39123","39167","42003","42051","42055","42059","42125","42129","50011","51043","51059","51069","51107","51840","54003","54011","54017","54019","54027","54031","54033","54035","54037","54039","54045","54049","54051","54061","54075","54077","54079","54081","54083","54099","54101","54107"
"358",2020-05-30,54019,9.818491363498,42,3.87874995618041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373000819498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687199744,NA,NA,NA,NA,NA,NA,NA,6.89716872,NA,NA,NA,NA,NA,NA,NA,1.86112208,NA,NA,NA,NA
"359",2020-05-31,54019,7.718924504892,44,3.75568847368621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382359564892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.857100892,NA,NA,NA,NA,NA,NA,NA,1.479464048,NA,NA,NA,NA
"360",2020-06-01,54019,7.748319866802,46,3.94286344913804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553114000802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.425714346,NA,NA,NA,NA,NA,NA,NA,1.76949152,NA,NA,NA,NA
"361",2020-06-02,54019,7.274977473649,46,3.94944308000704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183276161649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.210356352,NA,NA,NA,NA,NA,NA,NA,1.88134496,NA,NA,NA,NA
"362",2020-06-03,54019,7.741545784,48,4.0245657013158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18356508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.567788664,NA,NA,NA,NA,NA,NA,NA,1.99019204,NA,NA,NA,NA
"363",2020-06-05,54019,7.493904283,50,4.04046646973212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36951019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.013424652,NA,NA,NA,NA,0.180257511,NA,NA,1.93071193,NA,NA,NA,NA
"364",2020-06-08,54019,8.987388413913,50,3.97825642292423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578398845913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.892276149,NA,NA,NA,NA,0.277533039,NA,NA,2.23918038,NA,NA,NA,NA
"365",2020-06-10,54019,8.643081403892,50,4.01973191454217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383491205892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.667178361,NA,NA,NA,NA,0.492957717,NA,NA,2.09945412,NA,NA,NA,NA
"366",2020-06-11,54019,8.879833481763,50,4.05934872634714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389615249763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.039460672,NA,NA,NA,NA,NA,NA,NA,2.45075756,NA,NA,NA,NA
"367",2020-06-12,54019,10.28292403861,50,4.10928886943564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59166145161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.770831377,NA,NA,NA,NA,NA,NA,NA,2.92043121,NA,NA,NA,NA
"368",2020-05-05,54035,5.618029278,120,3.72501102745153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.834105645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.142310577,NA,NA,NA,NA,NA,NA,0.407303376,NA,NA,NA,NA,1.23430968
"369",2020-05-09,54035,6.14454167402,121,3.81362300427302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14101139602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29418028,NA,NA,NA,NA,NA,NA,0.417794976,NA,NA,NA,NA,1.291555022
"370",2020-05-11,54035,6.330459351,121,3.75937428950805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.673623296,NA,NA,NA,NA,NA,NA,0.462661281,NA,NA,NA,NA,1.194174774
"371",2020-05-17,54035,6.382298992466,119,3.70882898350946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320957321466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.415116992,NA,NA,NA,NA,NA,NA,0.402866579,NA,NA,NA,NA,1.2433581
"372",2020-05-20,54035,7.891386364482,118,3.88044186567981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153780294682,NA,NA,NA,NA,NA,0.0347573988,NA,NA,NA,NA,NA,1.186298883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.651403128,NA,NA,NA,NA,NA,NA,0.45463854,NA,NA,NA,NA,1.41050812
"373",2020-06-01,54035,8.335986403,119,3.99549434351926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.048018334,NA,NA,NA,NA,NA,NA,0.562844874,NA,NA,NA,NA,1.725123195
"374",2020-06-02,54035,9.284100667702,119,4.0528016134751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366557949702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.415737529,NA,NA,NA,NA,NA,NA,0.675633246,NA,NA,NA,NA,1.826171943
"375",2020-06-05,54035,9.41838779138,120,4.07848901568917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18475798838,NA,NA,NA,NA,NA,0.019973856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.421689958,NA,NA,NA,NA,NA,NA,0.724715822,NA,NA,NA,NA,2.067250167
"376",2020-05-15,54039,36.430794290629,187,3.8355135951254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143766556629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24066391,NA,5.03491488,NA,NA,NA,16.3937724,NA,NA,1.069558672,NA,NA,NA,0.057377052,NA,10.12661266,0.36412816,NA,NA,NA,NA
"377",2020-05-20,54039,35.547022260682,188,3.70861815737934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153780294682,NA,NA,NA,NA,NA,0.01737876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93689319,NA,4.63716828,NA,NA,NA,15.98431068,NA,NA,1.217391322,NA,NA,NA,0.20725388,NA,9.8914602,0.501385654,NA,NA,NA,NA
"378",2020-05-29,54039,40.929438299581,202,3.87918874419373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175532242581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18798855,NA,5.60291548,NA,NA,NA,16.29741204,NA,NA,1.287356384,NA,NA,NA,0.402542379,NA,12.3969678,0.578723424,NA,NA,NA,NA
"379",2020-06-02,54039,45.45403263,211,3.83669789092342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.563122703,NA,6.23728812,NA,NA,NA,18.73824099,NA,NA,1.487804896,NA,NA,NA,0.428571423,NA,13.44728037,0.551724128,NA,NA,NA,NA
"380",2020-04-23,54049,11.110267297262,42,3.40461156725699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077912330262,NA,0.069146402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30226422,NA,NA,NA,NA,NA,NA,7.660944345,NA,NA,NA,NA,NA,NA,NA,NA
"381",2020-04-24,54049,11.356865616,42,3.56796747430314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23213874,NA,NA,NA,NA,NA,NA,7.816618752,NA,0.308108124,NA,NA,NA,NA,NA,NA
"382",2020-04-25,54049,12.056206854275,42,3.42952582562923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177690442275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35460197,NA,NA,NA,NA,NA,NA,8.523914442,NA,NA,NA,NA,NA,NA,NA,NA
"383",2020-04-26,54049,10.157014526,43,1.81559368605878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.652836857,NA,NA,NA,NA,NA,NA,7.215228891,NA,0.223977026,NA,NA,0.064971752,NA,NA,NA
"384",2020-04-27,54049,12.091991758372,43,3.5260072537102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190687890372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28253697,NA,NA,NA,NA,NA,NA,8.618766898,NA,NA,NA,NA,NA,NA,NA,NA
"385",2020-04-28,54049,12.371131625764,43,3.46345035168092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.097806439764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37705609,NA,NA,NA,NA,NA,NA,8.896269096,NA,NA,NA,NA,NA,NA,NA,NA
"386",2020-04-30,54049,13.267989777,43,3.58608212816092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103945491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63887708,NA,NA,NA,NA,NA,NA,9.16009871,NA,0.365068496,NA,NA,NA,NA,NA,NA
"387",2020-05-01,54049,13.30044347415,44,3.67774671664967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.10156627415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77210598,NA,NA,NA,NA,NA,NA,9.057602862,NA,0.369168358,NA,NA,NA,NA,NA,NA
"388",2020-05-02,54049,14.612303400332,44,3.68379038871856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115447139332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8786833,NA,NA,NA,NA,NA,NA,10.086102097,NA,0.532070864,NA,NA,NA,NA,NA,NA
"389",2020-05-03,54049,10.906689753,44,2.97504097796641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241999548,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0113367,NA,NA,NA,NA,NA,NA,7.586952441,NA,NA,NA,NA,0.066401064,NA,NA,NA
"390",2020-05-06,54049,14.786096765,44,3.63049290074256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.709953,NA,NA,NA,NA,NA,NA,10.69089221,NA,0.385251555,NA,NA,NA,NA,NA,NA
"391",2020-05-07,54049,15.782424856187,44,3.78054434933002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261953096187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3268944,NA,NA,NA,NA,NA,NA,10.80648058,NA,0.38709678,NA,NA,NA,NA,NA,NA
"392",2020-05-08,54049,14.935153751,44,3.68924863722806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134434419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37199392,NA,NA,NA,NA,NA,NA,10.428725412,NA,NA,NA,NA,NA,NA,NA,NA
"393",2020-05-09,54049,14.87907227202,44,3.5388579360945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14101139602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45719232,NA,NA,NA,NA,NA,NA,10.280868556,NA,NA,NA,NA,NA,NA,NA,NA
"394",2020-05-11,54049,15.562349778,44,3.6639457977624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33080285,NA,NA,NA,NA,NA,NA,10.80610524,NA,0.425441688,NA,NA,NA,NA,NA,NA
"395",2020-05-14,54049,16.874963827271,45,3.76146263034652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286682337271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49039844,NA,NA,NA,NA,NA,NA,11.65785738,NA,0.44002567,NA,NA,NA,NA,NA,NA
"396",2020-05-15,54049,17.917209013258,44,3.8607880718146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431304045258,NA,0.244462668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7523729,NA,NA,NA,NA,NA,NA,12.10492306,NA,0.38414634,NA,NA,NA,NA,NA,NA
"397",2020-05-19,54049,17.397916247588,46,3.78054078304862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457749352588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59050422,NA,NA,NA,NA,NA,NA,11.89985823,NA,0.449804445,NA,NA,NA,NA,NA,NA
"398",2020-05-20,54049,18.699974395636,46,3.83746349515975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.461340860636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.95740196,NA,NA,NA,NA,NA,NA,12.77930108,NA,0.501930495,NA,NA,NA,NA,NA,NA
"399",2020-05-21,54049,18.565533495821,46,3.84115465016611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470968315821,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21927712,NA,NA,NA,NA,NA,NA,12.34091306,NA,0.534375,NA,NA,NA,NA,NA,NA
"400",2020-05-22,54049,18.81425111,46,3.94467224237819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5791893,NA,NA,NA,NA,NA,NA,12.80673036,NA,0.42833145,NA,NA,NA,NA,NA,NA
"401",2020-05-23,54049,20.295216446,46,3.83588141243393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.884546656,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41644406,NA,NA,NA,NA,NA,NA,13.0352616,NA,0.45569619,NA,NA,0.50326794,NA,NA,NA
"402",2020-05-24,54049,17.212456905146,46,3.69323961316783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180737817146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8890401,NA,NA,NA,NA,NA,NA,11.495302808,NA,0.64737618,NA,NA,NA,NA,NA,NA
"403",2020-05-25,54049,17.7273638502,48,3.66655970297417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7104472722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3751395,NA,NA,NA,NA,NA,NA,10.680252008,NA,0.81597411,NA,NA,1.14555096,NA,NA,NA
"404",2020-05-26,54049,19.971982365819,48,3.87418872528859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348086564819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.31306994,NA,NA,NA,NA,NA,NA,13.3568664,NA,0.953959461,NA,NA,NA,NA,NA,NA
"405",2020-05-27,54049,22.001138037,49,3.85314941651631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871494582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5274973,NA,NA,NA,NA,NA,NA,15.01095888,NA,0.591187275,NA,NA,NA,NA,NA,NA
"406",2020-05-28,54049,21.649351776618,49,3.9041538245893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176534976618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12492543,NA,NA,NA,NA,NA,NA,14.5931625,NA,0.75472887,NA,NA,NA,NA,NA,NA
"407",2020-05-29,54049,22.524238072581,48,3.96314654139201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351064490581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0761492,NA,NA,NA,NA,NA,NA,15.531084,NA,0.565940382,NA,NA,NA,NA,NA,NA
"408",2020-05-31,54049,23.002191314446,49,3.73422839515231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191179782446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3594776,NA,NA,NA,NA,NA,NA,13.00739712,NA,1.025295144,NA,NA,3.418841668,NA,NA,NA
"409",2020-06-01,54049,22.331467310599,49,3.88103993233914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184369476599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86642563,NA,NA,NA,NA,NA,NA,15.20615751,NA,1.074514694,NA,NA,NA,NA,NA,NA
"410",2020-06-02,54049,23.809733004298,49,3.88785752633816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549834128298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89744623,NA,NA,NA,NA,NA,NA,16.58320741,NA,0.779245236,NA,NA,NA,NA,NA,NA
"411",2020-06-04,54049,22.652911987759,49,3.89176874375336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365765613759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.90216718,NA,NA,NA,NA,NA,NA,15.606721,NA,0.778258194,NA,NA,NA,NA,NA,NA
"412",2020-06-11,54049,25.697655173921,51,3.99131661205243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194807627921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86345562,NA,NA,NA,NA,NA,NA,17.69272526,NA,0.946666666,NA,NA,NA,NA,NA,NA
"413",2020-06-12,54049,24.677516836,51,4.03088736153723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78888196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.92691426,NA,NA,NA,NA,NA,NA,16.21144564,NA,0.750274976,NA,NA,NA,NA,NA,NA
"414",2020-04-22,54061,15.280707037,88,3.30279311327632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225984512,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.400453421,NA,2.62770125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.315569282,NA,NA,NA,NA,5.8049901,NA,NA,NA,2.86603512,NA,NA,0.039973352,NA,NA,NA
"415",2020-04-23,54061,15.664398119,85,3.11003498294625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233734722,NA,0.069146402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.428571516,NA,2.61476575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.364255845,NA,NA,NA,NA,6.16092708,NA,NA,NA,2.73251028,NA,NA,0.060486524,NA,NA,NA
"416",2020-04-24,54061,16.679176725795,93,3.33536289126656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162089782595,NA,0.037922096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.538314894,NA,2.93546825,0.7113914172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.459881286,NA,NA,NA,NA,6.34491984,NA,NA,NA,2.48918916,NA,NA,NA,NA,NA,NA
"417",2020-04-25,54061,15.645678475,93,3.33589329455531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621916575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.719064775,NA,2.651702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.104888661,NA,NA,NA,NA,5.81275464,NA,NA,NA,2.68622448,NA,NA,0.049127344,NA,NA,NA
"418",2020-04-26,54061,11.982760924,97,1.52347522879466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401960269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.090069175,NA,1.870187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666833308,NA,NA,NA,NA,4.71232872,NA,NA,NA,2.16511126,NA,NA,0.076271192,NA,NA,NA
"419",2020-04-27,54061,16.5548045925,98,3.24363532877958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286034658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.771593875,NA,2.532833,0.7271353005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.175071619,NA,NA,NA,NA,5.93200394,NA,NA,NA,3.1301322,NA,NA,NA,NA,NA,NA
"420",2020-04-30,54061,17.077564824,98,3.27262808269769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311839526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98324016,NA,2.67380178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.430880474,NA,NA,NA,NA,6.59921817,NA,NA,NA,3.01849327,NA,NA,0.060091444,NA,NA,NA
"421",2020-05-01,54061,19.7044594823,98,3.45459906120643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08625851215,NA,0.10156627415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.231152155,NA,2.96792444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.728107651,NA,NA,NA,NA,7.16145848,NA,NA,NA,3.42799197,NA,NA,NA,NA,NA,NA
