"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","2060","4005","4013","4015","4021","4025","6017","6027","6029","6037","6049","6051","6057","6059","6061","6065","6067","6071","6077","6089","8057","8077","15001","15003","15007","15009","16001","16027","16033","26099","26115","26147","26163","27137","30069","30101","32003","32005","32007","32009","32013","32015","32019","32023","32031","32510","36019","36029","41017","41033","41035","41045","48141","49001","49015","49017","49019","49021","49023","49025","49027","49031","49035","49041","49045","49053","53073","56007","56037","56041"
"173",2020-05-13,32023,24.912887859,49,3.61019619254748,NA,NA,NA,NA,NA,NA,NA,0.537886872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.375000987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",2020-05-14,32023,26.861996163,49,3.54256242222472,NA,NA,NA,NA,NA,NA,NA,0.609523812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.410871387,NA,NA,NA,NA,NA,NA,NA,1.841600964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",2020-05-15,32023,29.40424333039,49,3.67344751737043,NA,NA,NA,NA,NA,NA,NA,0.552783132,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22152732539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.987679312,NA,NA,NA,NA,0.642253561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",2020-05-19,32023,30.7207348378,57,3.63730585595215,NA,NA,NA,NA,NA,NA,NA,0.53846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2439980645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.453944596,NA,NA,NA,NA,NA,NA,NA,2.4843306373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",2020-05-20,32023,31.50993868777,57,3.70029248424114,NA,NA,NA,NA,NA,NA,NA,0.483471054,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21821682337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8082508104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",2020-05-23,32023,49.69163797871,58,3.49745303809958,NA,NA,NA,NA,NA,NA,NA,0.635634054,NA,10.86731202271,NA,NA,NA,NA,NA,NA,NA,3.942803122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.24588878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",2020-05-24,32023,46.75589821849,58,3.1384106118342,NA,NA,NA,NA,NA,NA,NA,0.627907014,NA,7.096020426,NA,NA,NA,NA,NA,NA,NA,2.99844854089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2580120436,NA,NA,NA,NA,0.775510194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",2020-06-01,32023,37.05357917909,60,3.66887233098752,NA,NA,NA,NA,NA,NA,NA,0.857703643,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28713666649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3879055096,NA,NA,NA,NA,0.52083336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",2020-06-04,32023,42.87205375819,62,3.71249925021431,NA,NA,NA,NA,NA,NA,NA,0.443282369,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99997007959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2994760952,NA,NA,NA,NA,NA,NA,NA,3.1293252144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2020-06-09,32023,48.30539358113,64,3.72547225806948,NA,NA,NA,NA,NA,NA,NA,0.657963411,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95317546293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6942547072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",2020-06-10,32023,53.27999066104,67,3.74220228233438,NA,NA,NA,NA,NA,NA,NA,0.81395349,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23664300864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2244680824,NA,NA,NA,NA,1.00492608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",2020-04-22,32031,17.954459552,692,3.53006994592554,NA,NA,NA,NA,NA,NA,NA,0.462389358,NA,NA,NA,0.689138581,1.893356267,NA,1.373856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57169736,0.280773977,NA,2.234156832,0.059880242,3.24170628,0.348528815,NA,5.79897584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",2020-04-23,32031,18.3539728922,714,3.51119028482321,NA,NA,NA,NA,NA,NA,NA,0.43894389,NA,NA,NA,0.644859786,1.747408495,NA,1.2333140352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73291931,0.304255325,NA,2.587978112,0.058461539,3.57079,NA,NA,6.0350424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2020-04-24,32031,18.895814017,714,3.62731507945079,NA,NA,NA,NA,NA,NA,NA,0.437632146,NA,NA,NA,0.684014871,2.004487092,NA,1.557751654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70242335,0.210833337,NA,1.814814816,0.039039038,3.4409866,0.479251413,NA,6.5245797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",2020-04-25,32031,20.048721715,764,3.4169163372789,NA,NA,NA,NA,NA,NA,NA,0.493670898,NA,NA,NA,0.71875,2.264243328,NA,1.897746565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78543791,0.253174614,NA,1.776103362,0.034055728,3.94210363,NA,NA,6.88343568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",2020-04-26,32031,20.284165106,777,3.20956459193567,NA,NA,NA,NA,NA,NA,NA,0.485436888,NA,NA,NA,0.810760649,1.495988532,NA,1.686981443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1676929,0.274542444,NA,2.227074188,0.046822742,4.16578812,NA,NA,6.9230772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",2020-04-27,32031,23.555304012,777,3.53543322835331,NA,NA,NA,NA,NA,NA,NA,0.405579402,NA,NA,NA,0.541666675,1.79141616,NA,1.750631805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99963334,0.463300824,NA,2.82696621,0.069400631,5.10073434,0.498981665,NA,8.10699296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",2020-04-28,32031,24.70808369,805,3.60866127941045,NA,NA,NA,NA,NA,NA,NA,0.56493504,NA,NA,NA,0.8944544,2.033151468,NA,1.904806763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23129255,0.342437816,NA,1.79585154,0.293413183,4.76237934,NA,NA,9.88536159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",2020-04-30,32031,26.470065948,843,3.60106757785683,NA,NA,NA,NA,NA,NA,NA,0.58002147,NA,NA,NA,0.79086115,2.14537172,NA,1.820911815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08519851,0.342298278,NA,3.038420502,0.293193719,5.51303844,0.621437184,NA,9.23931316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",2020-05-02,32031,31.8477248625,916,3.52067529535535,NA,NA,NA,NA,NA,NA,NA,0.450489636,NA,NA,NA,0.7029877,2.4455206,NA,2.335345162,NA,3.0216477135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58706644,0.315366058,NA,2.751879564,0.259259259,5.81266554,NA,NA,11.16549719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",2020-05-04,32031,30.823528632,954,3.60665424681439,NA,NA,NA,NA,NA,NA,NA,0.39310344,NA,NA,NA,1.05118825,2.2485946,NA,1.911899374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38777791,0.432454694,NA,3.869989212,1.200000022,6.55518395,NA,NA,10.77333718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",2020-05-05,32031,31.495278007,978,3.6570223813631,NA,NA,NA,NA,NA,NA,NA,0.479744136,NA,NA,NA,0.9548611,1.95020752,NA,1.815485672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66566938,0.414731772,NA,4.0760871,0.701704549,6.7014612,0.528976578,NA,11.206349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",2020-05-06,32031,30.4546065931,985,3.69016934291303,NA,NA,NA,NA,NA,NA,NA,0.574257402,NA,NA,NA,0.915492994,2.24455608,NA,1.972981825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.375549,0.403792956,NA,3.21776818,0.985337248,6.54933312,0.3739057881,NA,10.841632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",2020-05-07,32031,32.879918296,992,3.67906819046889,NA,NA,NA,NA,NA,NA,NA,0.57615894,NA,NA,NA,0.991652733,2.3419012,NA,2.234875375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63234224,0.491620122,NA,3.58569926,1.21037462,7.13920735,0.667760456,NA,11.008326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",2020-05-08,32031,32.974719043,1026,3.75235405957618,NA,NA,NA,NA,NA,NA,NA,0.548895906,NA,NA,NA,0.504672876,2.49072804,NA,2.556560839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93919622,0.38919342,NA,3.00736073,0.966967022,7.04862099,NA,NA,12.522523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",2020-05-09,32031,40.0728760315,1038,3.66463573602965,NA,NA,NA,NA,NA,NA,NA,0.62337663,NA,NA,NA,1.012048156,2.7745664,NA,3.01545648,NA,3.3383234915,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30978264,0.367123274,NA,3.79868699,0.68985507,7.8533144,NA,NA,13.2903425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",2020-05-11,32031,38.975296473,1061,3.65577153895959,NA,NA,NA,NA,NA,NA,NA,0.380846322,NA,NA,NA,1.181488151,2.48223992,NA,2.285510904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06420024,0.670692449,NA,5.119999872,1.250000055,10.11188376,NA,NA,12.4284348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",2020-05-12,32031,34.232859044,1076,3.55608553002586,NA,NA,NA,NA,NA,NA,NA,0.646464672,NA,NA,NA,1.143911408,1.7759928,NA,1.730501982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6910756,0.510909857,NA,4.751431728,1.220183477,8.2032696,NA,NA,11.55911792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2020-05-13,32031,35.439299251,1089,3.70952024287132,NA,NA,NA,NA,NA,NA,NA,0.614727846,NA,NA,NA,0.890434816,1.88535036,NA,1.964923758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69692536,0.502919415,NA,4.648979596,1.15608464,8.8245457,NA,NA,12.25440776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2020-05-14,32031,40.993071427,1109,3.7278251115301,NA,NA,NA,NA,NA,NA,NA,0.552380958,NA,NA,NA,1.367088544,2.18257264,NA,2.105450204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1511712,0.513937965,NA,6.201484604,1.168449213,8.69024502,0.740000009,NA,14.32029107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2020-05-15,32031,39.777343072,1144,3.79526903179971,NA,NA,NA,NA,NA,NA,NA,0.41458734,NA,NA,NA,1.33717584,2.46770768,NA,2.658111022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11141112,0.522779053,NA,4.372990308,1.123943689,8.91903302,NA,NA,14.849604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",2020-05-17,32031,38.335849832,1209,3.27730939652809,NA,NA,NA,NA,NA,NA,NA,0.361809036,NA,NA,NA,1.595943855,2.26182624,NA,2.077206621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63062425,0.536557036,NA,5.826463992,1.6473988,7.36982278,0.788169482,NA,13.24002774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2020-05-18,32031,41.45451671,1218,3.69062320895366,NA,NA,NA,NA,NA,NA,NA,0.372549006,NA,NA,NA,0.96226416,2.1212122,NA,1.896081928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8207965,0.84473052,NA,6.846153629,1.531343247,9.75470016,NA,NA,14.30468536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2020-05-19,32031,42.620535856,1247,3.71875195184181,NA,NA,NA,NA,NA,NA,NA,0.500000004,NA,NA,NA,1.212020007,1.87080532,NA,1.89323433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.737699,0.61526482,NA,5.593487565,1.055555564,9.6236882,0.905130246,NA,16.6136508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2020-05-20,32031,42.895885202,1347,3.77082597102189,NA,NA,NA,NA,NA,NA,NA,0.409090914,NA,NA,NA,1.169082156,2.02625112,NA,2.079257376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90025034,0.64565138,NA,5.725646136,1.78125,9.43945506,NA,NA,16.71995072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2020-05-21,32031,47.360500814,1268,3.79645966805494,NA,NA,NA,NA,NA,NA,NA,0.730188684,NA,NA,NA,1.346938758,2.2576204,NA,2.525536776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17638984,0.72589792,NA,6.192816696,1.89548693,10.03959531,NA,NA,18.4700295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2020-05-22,32031,53.2201831514,1308,3.81873523836449,NA,NA,NA,NA,NA,NA,NA,0.814688262,NA,NA,NA,1.228287819,2.67257304,NA,3.21679225,NA,4.4412392384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25758082,0.64828612,NA,5.966635762,1.09523809,10.35467535,NA,NA,19.5241864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2020-05-23,32031,51.761267975,1307,3.71066849179698,NA,NA,NA,NA,NA,NA,NA,0.621187812,NA,NA,NA,1.179888237,3.0251494,NA,3.947247392,NA,5.423753691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17114746,0.520075038,NA,5.048879622,0.995012463,9.1646286,NA,NA,18.66429826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2020-05-25,32031,55.551089833,1351,3.61627448610474,NA,NA,NA,NA,NA,NA,NA,0.47208123,NA,NA,NA,1.612634067,3.0879456,NA,3.832252512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16228484,0.805544964,NA,7.8079842,2.7431422,10.9408607,NA,NA,20.08635952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2020-05-26,32031,56.232680811,1405,3.78390520931275,NA,NA,NA,NA,NA,NA,NA,0.656804718,NA,NA,NA,1.519424445,2.992402,NA,3.542005102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.30653973,0.772357698,NA,6.444444438,1.23595506,13.2499276,NA,NA,21.51282002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",2020-05-27,32031,49.521642959,1431,3.80673660384046,NA,NA,NA,NA,NA,NA,NA,0.549338778,NA,NA,NA,0.806136702,2.62128324,NA,3.23996753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7889448,0.565784567,NA,4.620624232,1.09725684,10.92412272,NA,NA,21.30818355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2020-05-28,32031,57.710529581,1459,3.82666529568856,NA,NA,NA,NA,NA,NA,NA,0.433299906,NA,NA,NA,1.350684884,2.75729656,NA,3.568349147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2326979,0.742486046,NA,6.939713118,1.63265302,11.75426616,1.02941184,NA,23.269671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",2020-05-29,32031,60.701975921,1476,3.86693733405694,NA,NA,NA,NA,NA,NA,NA,0.790934318,NA,NA,NA,1.782608746,2.9555556,NA,4.42867675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2344274,0.889219353,NA,7.061068604,1.60427808,12.9907056,NA,NA,23.96450147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",2020-05-30,32031,59.133183557,1489,3.67553601886817,NA,NA,NA,NA,NA,NA,NA,0.517857141,NA,NA,NA,1.454767758,2.74857252,NA,3.987746715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56875427,0.871959969,NA,7.044362364,1.23762376,11.94369752,1.03084734,NA,23.7269942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2020-06-01,32031,59.894788244,1526,3.77740028933279,NA,NA,NA,NA,NA,NA,NA,0.52208048,NA,NA,NA,1.544117688,2.78336288,NA,3.877432416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4643584,1.00413998,NA,6.9375,1.40625,13.5846464,NA,NA,23.7709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2020-06-02,32031,59.467105688,1547,3.83211780172659,NA,NA,NA,NA,NA,NA,NA,0.612903216,NA,NA,NA,1.189718496,2.451694589,NA,3.659742069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49816384,0.799426944,NA,6.693836722,1.08527132,13.27323332,1.062857072,NA,24.1402581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2020-06-03,32031,62.811705512,1557,3.85053516496001,NA,NA,NA,NA,NA,NA,NA,0.565957427,NA,NA,NA,1.309812516,3.145247238,NA,4.187549982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.20661155,0.82437275,NA,5.183410068,1.702702617,13.42311828,1.261771734,NA,26.00115135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2020-06-04,32031,71.833353433,1584,3.86601722621972,NA,NA,NA,NA,NA,NA,NA,0.76427994,NA,NA,NA,1.769874516,3.576399552,NA,5.79693825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.44451226,0.883882125,NA,7.42120396,2.19642864,16.92238065,NA,NA,27.05745354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2020-06-05,32031,81.17191762,1620,3.90677418366984,NA,NA,NA,NA,NA,NA,NA,0.751648379,NA,NA,NA,1.65137616,3.58312296,NA,6.788899072,NA,7.799696826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6737629,0.903508814,NA,6.136933442,1.878048711,17.089652,0.962406016,NA,27.95286234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2020-06-08,32031,75.8550490424,1707,3.84591202547661,NA,NA,NA,NA,NA,NA,NA,0.644501298,NA,NA,NA,NA,3.251499272,NA,6.013391985,NA,6.3274149354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45167152,1.243841534,NA,5.550000222,1.39947088,18.75335866,1.355173696,NA,25.86472504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2020-06-10,32031,75.562162153,1765,3.88888875350536,NA,NA,NA,NA,NA,NA,NA,0.452196381,NA,NA,NA,1.080563984,3.83905837,NA,6.71618723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19945638,1.310392256,NA,5.322677106,1.536945816,18.52338663,NA,NA,30.581298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
